time,a1,a2,v1,v2,initial_a1,initial_a2
5.375,0.00961451,-0.140433,0.8615,-5.43023,0.01,1.00333
5.5,0.0657442,-0.598834,0.135509,-2.28261,0.01,1.00333
5.625,0.0616486,-0.773841,-0.167938,-0.609349,0.01,1.00333
5.75,0.0269202,-0.757687,-0.39195,0.889934,0.01,1.00333
5.875,-0.0427618,-0.528754,-0.782264,2.98732,0.01,1.00333
6,-0.179963,0.027804,-1.12158,4.65085,0.01,1.00333
6.125,-0.270428,0.403573,-0.426435,1.75394,0.01,1.00333
6.25,-0.30137,0.520714,-0.0924227,0.200177,0.01,1.00333
6.375,-0.294902,0.458551,0.20622,-1.22415,0.01,1.00333
6.5,-0.241711,0.1877,0.71326,-3.3602,0.01,1.00333
6.625,-0.11361,-0.386583,0.975842,-4.27698,0.01,1.00333
6.75,-0.0323158,-0.727924,0.420647,-1.5487,0.01,1.00333
6.875,0.00412992,-0.818407,0.181164,0.0384753,0.01,1.00333
7,0.0131344,-0.720564,-0.0533305,1.56667,0.01,1.00333
7.125,-0.0195799,-0.394402,-0.551848,3.94422,0.01,1.00333
7.25,-0.11579,0.220063,-0.580583,4.16045,0.01,1.00333
7.375,-0.146741,0.563677,-0.00414711,1.663,0.01,1.00333
7.5,-0.128261,0.671743,0.281743,0.107578,0.01,1.00333
7.625,-0.0763321,0.58733,0.568415,-1.53092,0.01,1.00333
7.75,0.0270182,0.239948,1.17396,-4.3681,0.01,1.00333
7.875,0.169002,-0.291184,0.806338,-2.8566,0.01,1.00333
8,0.237923,-0.50556,0.35449,-0.790495,0.01,1.00333
8.125,0.263774,-0.511652,0.0623696,0.67341,0.01,1.00333
8.25,0.250001,-0.328292,-0.318733,2.37388,0.01,1.00333
8.375,0.167329,0.142573,-1.00791,5.15049,0.01,1.00333
8.5,0.0743118,0.631106,-0.433623,2.44041,0.01,1.00333
8.625,0.0417597,0.814918,-0.127387,0.63359,0.01,1.00333
8.75,0.0384675,0.801978,0.0765158,-0.844238,0.01,1.00333
8.875,0.0659376,0.58877,0.408981,-2.71917,0.01,1.00333
9,0.156009,0.0678794,0.906161,-5.05757,0.01,1.00333
9.125,0.222372,-0.374297,0.205034,-2.19532,0.01,1.00333
9.25,0.223509,-0.538508,-0.155422,-0.525236,0.01,1.00333
9.375,0.186133,-0.510927,-0.450072,1.0019,0.01,1.00333
9.5,0.102923,-0.257667,-0.950991,3.31574,0.01,1.00333
9.625,-0.0428173,0.272107,-1.0164,3.57045,0.01,1.00333
9.75,-0.13201,0.544675,-0.48878,1.08977,0.01,1.00333
9.875,-0.174386,0.579888,-0.199131,-0.482317,0.01,1.00333
10,-0.179628,0.420566,0.144336,-2.14943,0.01,1.00333
10.125,-0.123257,-0.00951108,0.813426,-4.93353,0.01,1.00333
10.25,-0.040436,-0.5366,0.349756,-2.7925,0.01,1.00333
10.375,-0.0219129,-0.755969,-0.00504279,-0.876836,0.01,1.00333
10.5,-0.0363479,-0.771342,-0.223728,0.629339,0.01,1.00333
10.625,-0.08198,-0.584535,-0.548257,2.50467,0.01,1.00333
10.75,-0.186589,-0.098521,-0.99836,4.7024,0.01,1.00333
10.875,-0.266995,0.310542,-0.32893,1.98628,0.01,1.00333
11,-0.28346,0.451282,0.0375119,0.35594,0.01,1.00333
11.125,-0.259553,0.404569,0.354817,-1.14068,0.01,1.00333
11.25,-0.186208,0.134808,0.887191,-3.43575,0.01,1.00333
11.375,-0.0527792,-0.38272,0.905509,-3.35349,0.01,1.00333
11.5,0.0269117,-0.638601,0.438152,-0.998931,0.01,1.00333
11.625,0.0649001,-0.662612,0.176811,0.581459,0.01,1.00333
11.75,0.0681885,-0.486895,-0.157777,2.32961,0.01,1.00333
11.875,0.0103741,-0.028048,-0.771231,4.9972,0.01,1.00333
12,-0.0550237,0.46305,-0.204986,2.53719,0.01,1.00333
12.125,-0.0558325,0.658211,0.152079,0.709432,0.01,1.00333
12.25,-0.0209614,0.650237,0.409257,-0.858346,0.01,1.00333
12.375,0.053077,0.41911,0.833665,-3.05668,0.01,1.00333
12.5,0.182554,-0.0845344,0.924092,-3.62994,0.01,1.00333
12.625,0.258396,-0.371288,0.360071,-1.22798,0.01,1.00333
12.75,0.282128,-0.426758,0.0317881,0.295542,0.01,1.00333
12.875,0.264868,-0.293626,-0.333627,1.91834,0.01,1.00333
13,0.185706,0.0998784,-0.962623,4.47415,0.01,1.00333
13.125,0.0839785,0.56399,-0.538332,2.38299,0.01,1.00333
13.25,0.0394512,0.736383,-0.213529,0.513511,0.01,1.00333
13.375,0.0269686,0.705188,0.0183395,-1.02117,0.01,1.00333
13.5,0.0502703,0.462113,0.407248,-3.04805,0.01,1.00333
13.625,0.132684,-0.0641466,0.655455,-4.26497,0.01,1.00333
13.75,0.172897,-0.423372,0.055151,-1.72701,0.01,1.00333
13.875,0.158168,-0.534817,-0.2714,-0.106848,0.01,1.00333
14,0.104965,-0.446544,-0.601328,1.60332,0.01,1.00333
14.125,-0.00431539,-0.0881337,-1.17253,4.20693,0.01,1.00333
14.25,-0.12896,0.343043,-0.698297,2.13018,0.01,1.00333
14.375,-0.189909,0.484273,-0.312859,0.266136,0.01,1.00333
14.5,-0.209866,0.421569,0.0025864,-1.28676,0.01,1.00333
14.625,-0.181359,0.137854,0.513669,-3.46608,0.01,1.00333
14.75,-0.0934032,-0.386706,0.585269,-3.59619,0.01,1.00333
14.875,-0.0528097,-0.678246,0.128632,-1.30009,0.01,1.00333
15,-0.052456,-0.740846,-0.111508,0.265533,0.01,1.00333
15.125,-0.0823767,-0.605903,-0.394661,1.98579,0.01,1.00333
15.25,-0.163262,-0.201457,-0.891298,4.418,0.01,1.00333
15.375,-0.245204,0.236638,-0.345965,2.25087,0.01,1.00333
15.5,-0.261385,0.402156,0.0533887,0.509407,0.01,1.00333
15.625,-0.234686,0.371753,0.381322,-1.02849,0.01,1.00333
15.75,-0.158308,0.115877,0.898605,-3.2849,0.01,1.00333
15.875,-0.0302556,-0.355268,0.85755,-2.96727,0.01,1.00333
16,0.046169,-0.575345,0.419919,-0.759671,0.01,1.00333
16.125,0.08098,-0.569285,0.138829,0.838892,0.01,1.00333
16.25,0.0762641,-0.353345,-0.257532,2.75605,0.01,1.00333
16.375,0.00928168,0.140826,-0.634884,4.36512,0.01,1.00333
16.5,-0.0324151,0.51956,-0.0759418,1.84141,0.01,1.00333
16.625,-0.0216273,0.641139,0.226278,0.16657,0.01,1.00333
16.75,0.0236299,0.56038,0.516114,-1.52805,0.01,1.00333
16.875,0.117909,0.220527,1.01749,-3.98413,0.01,1.00333
17,0.226732,-0.208384,0.58085,-2.23846,0.01,1.00333
17.125,0.271199,-0.366502,0.166803,-0.424365,0.01,1.00333
17.25,0.271553,-0.326151,-0.167706,1.08867,0.01,1.00333
17.375,0.222277,-0.0702578,-0.673229,3.19795,0.01,1.00333
17.5,0.11746,0.405536,-0.72626,3.20236,0.01,1.00333
17.625,0.0564005,0.655546,-0.304699,0.994866,0.01,1.00333
17.75,0.0341889,0.679552,-0.0565969,-0.586615,0.01,1.00333
17.875,0.0455127,0.499722,0.273053,-2.40484,0.01,1.00333
18,0.11189,0.0479136,0.684566,-4.35153,0.01,1.00333
18.125,0.161543,-0.347816,0.115615,-1.97146,0.01,1.00333
18.25,0.152249,-0.483562,-0.23955,-0.272343,0.01,1.00333
18.375,0.102618,-0.415927,-0.571415,1.42364,0.01,1.00333
18.5,-0.000468109,-0.0904547,-1.09448,3.82375,0.01,1.00333
18.625,-0.119926,0.312342,-0.685896,2.02643,0.01,1.00333
18.75,-0.179529,0.442003,-0.300004,0.172185,0.01,1.00333
18.875,-0.197021,0.365477,0.0318296,-1.4238,0.01,1.00333
19,-0.163068,0.0585832,0.562123,-3.66409,0.01,1.00333
19.125,-0.0843027,-0.425228,0.446817,-2.98293,0.01,1.00333
19.25,-0.055821,-0.659806,0.0573534,-0.938495,0.01,1.00333
19.375,-0.0640539,-0.678791,-0.185905,0.627855,0.01,1.00333
19.5,-0.10634,-0.488797,-0.529923,2.55024,0.01,1.00333
19.625,-0.198444,-0.0412747,-0.748237,3.74699,0.01,1.00333
19.75,-0.254752,0.276296,-0.192372,1.47177,0.01,1.00333
19.875,-0.255765,0.358761,0.161339,-0.107377,0.01,1.00333
20,-0.213341,0.244181,0.542597,-1.82019,0.01,1.00333
20.125,-0.111329,-0.1278,1.03128,-3.85204,0.01,1.00333
20.25,-0.00877004,-0.482462,0.575994,-1.64631,0.01,1.00333
20.375,0.0419573,-0.572986,0.257422,0.11399,0.01,1.00333
20.5,0.0556687,-0.457051,-0.0579009,1.79581,0.01,1.00333
20.625,0.0174243,-0.0912016,-0.57657,4.11662,0.01,1.00333
20.75,-0.0416831,0.36656,-0.217685,2.53654,0.01,1.00333
20.875,-0.0430191,0.558853,0.158913,0.659852,0.01,1.00333
21,-0.00555565,0.540842,0.446191,-0.977304,0.01,1.00333
21.125,0.0754665,0.288344,0.892369,-3.21504,0.01,1.00333
21.25,0.190195,-0.137688,0.711083,-2.57421,0.01,1.00333
21.375,0.248211,-0.326663,0.258707,-0.605091,0.01,1.00333
21.5,0.259391,-0.30628,-0.0819142,0.932517,0.01,1.00333
21.625,0.222253,-0.0754811,-0.555094,2.91229,0.01,1.00333
21.75,0.130479,0.37243,-0.673101,3.20087,0.01,1.00333
21.875,0.0749702,0.627509,-0.26003,1.0401,0.01,1.00333
22,0.0586278,0.656476,-0.00782761,-0.552721,0.01,1.00333
22.125,0.0761172,0.479999,0.321179,-2.38195,0.01,1.00333
22.25,0.144119,0.047642,0.630998,-3.92814,0.01,1.00333
22.375,0.188659,-0.302789,0.0957115,-1.70527,0.01,1.00333
22.5,0.177319,-0.409305,-0.258897,-0.0501428,0.01,1.00333
22.625,0.123487,-0.310898,-0.625412,1.71526,0.01,1.00333
22.75,0.0138756,0.0443432,-1.05477,3.62111,0.01,1.00333
22.875,-0.0903043,0.371561,-0.585831,1.47122,0.01,1.00333
23,-0.140837,0.442581,-0.240851,-0.260771,0.01,1.00333
23.125,-0.149829,0.307164,0.120132,-1.9734,0.01,1.00333
23.25,-0.10214,-0.0783578,0.612514,-4.03355,0.01,1.00333
23.375,-0.0465167,-0.482379,0.208177,-2.10496,0.01,1.00333
23.5,-0.0420083,-0.629924,-0.108274,-0.343818,0.01,1.00333
23.625,-0.0717498,-0.572917,-0.379287,1.2998,0.01,1.00333
23.75,-0.144427,-0.278005,-0.805394,3.48126,0.01,1.00333
23.875,-0.235427,0.128639,-0.48631,2.29386,0.01,1.00333
24,-0.267597,0.295312,-0.061319,0.489912,0.01,1.00333
24.125,-0.25376,0.261186,0.289524,-1.06167,0.01,1.00333
24.25,-0.188651,0.00599415,0.787147,-3.14483,0.01,1.00333
24.375,-0.0838185,-0.402764,0.680152,-2.46365,0.01,1.00333
24.5,-0.0240587,-0.579168,0.311967,-0.490379,0.01,1.00333
24.625,-0.00214477,-0.539806,0.0334719,1.12838,0.01,1.00333
24.75,-0.0219516,-0.27786,-0.391971,3.20098,0.01,1.00333
24.875,-0.0836801,0.182313,-0.360804,3.13561,0.01,1.00333
25,-0.0977624,0.43673,0.0931661,1.0757,0.01,1.00333
25.125,-0.0663775,0.469023,0.405473,-0.559436,0.01,1.00333
25.25,0.00782882,0.279636,0.81749,-2.60311,0.01,1.00333
25.375,0.124875,-0.117941,0.829718,-2.75518,0.01,1.00333
25.5,0.197314,-0.324815,0.366715,-0.693784,0.01,1.00333
25.625,0.221719,-0.311767,0.0241689,0.891498,0.01,1.00333
25.75,0.198666,-0.0877467,-0.429726,2.81689,0.01,1.00333
25.875,0.123736,0.344571,-0.554007,3.15455,0.01,1.00333
26,0.0818052,0.601004,-0.154056,1.07392,0.01,1.00333
26.125,0.0788802,0.634346,0.101021,-0.520798,0.01,1.00333
26.25,0.110085,0.460678,0.429617,-2.36505,0.01,1.00333
26.375,0.18616,0.0514484,0.624579,-3.45702,0.01,1.00333
26.5,0.23134,-0.247581,0.119031,-1.38502,0.01,1.00333
26.625,0.22318,-0.318837,-0.238028,0.213037,0.01,1.00333
26.75,0.169981,-0.185856,-0.640494,2.01848,0.01,1.00333
26.875,0.0623032,0.182971,-0.93217,3.20619,0.01,1.00333
27,-0.0259181,0.448118,-0.492921,1.06721,0.01,1.00333
27.125,-0.0674775,0.474393,-0.180217,-0.607928,0.01,1.00333
27.25,-0.0681201,0.28937,0.201167,-2.44999,0.01,1.00333
27.375,-0.0158788,-0.134672,0.483303,-3.66063,0.01,1.00333
27.5,0.0149359,-0.457638,0.0253112,-1.53699,0.01,1.00333
27.625,-0.0018037,-0.543304,-0.279001,0.128732,0.01,1.00333
27.75,-0.0560823,-0.41891,-0.614199,1.95377,0.01,1.00333
27.875,-0.156667,-0.055677,-0.86108,3.25074,0.01,1.00333
28,-0.233534,0.223957,-0.375017,1.2243,0.01,1.00333
28.125,-0.257074,0.274599,-0.0126769,-0.371119,0.01,1.00333
28.25,-0.234881,0.125831,0.393534,-2.09711,0.01,1.00333
28.375,-0.156737,-0.251204,0.731989,-3.37318,0.01,1.00333
28.5,-0.0899524,-0.547165,0.338104,-1.33876,0.01,1.00333
28.625,-0.0655496,-0.608725,0.0646424,0.309378,0.01,1.00333
28.75,-0.0752825,-0.46591,-0.244867,2.05405,0.01,1.00333
28.875,-0.131309,-0.0840259,-0.562176,3.64398,0.01,1.00333
29,-0.173636,0.257992,-0.0942399,1.70793,0.01,1.00333
29.125,-0.161743,0.364058,0.267373,0.0372818,0.01,1.00333
29.25,-0.106296,0.262823,0.64123,-1.74149,0.01,1.00333
29.375,0.000884514,-0.0759233,0.960578,-3.16092,0.01,1.00333
29.5,0.0940494,-0.348144,0.522706,-1.13648,0.01,1.00333
29.625,0.13756,-0.38239,0.183358,0.543051,0.01,1.00333
29.75,0.137571,-0.207405,-0.211058,2.34292,0.01,1.00333
29.875,0.084312,0.19691,-0.499698,3.49394,0.01,1.00333
