time,a1,a2,v1,v2,initial_a1,initial_a2
14.75,-0.128196,-0.227181,0.79143,-4.48356,0.01,1.01
14.875,-0.0650566,-0.61953,0.252268,-1.90114,0.01,1.01
15,-0.0522682,-0.747408,-0.0223891,-0.224536,0.01,1.01
15.125,-0.0693214,-0.679348,-0.263343,1.35549,0.01,1.01
15.25,-0.127346,-0.37661,-0.726411,3.71152,0.01,1.01
15.375,-0.224163,0.127305,-0.538103,3.11659,0.01,1.01
15.5,-0.257323,0.375618,-0.0474252,1.05299,0.01,1.01
15.625,-0.24267,0.411877,0.27669,-0.464022,0.01,1.01
15.75,-0.184544,0.245228,0.692943,-2.35111,0.01,1.01
15.875,-0.0625418,-0.19815,1.07901,-3.94004,0.01,1.01
16,0.0360776,-0.521122,0.542716,-1.38227,0.01,1.01
16.125,0.0839705,-0.584469,0.239849,0.303218,0.01,1.01
16.25,0.0949627,-0.444943,-0.0889386,1.99974,0.01,1.01
16.375,0.0495304,-0.0435915,-0.664174,4.49699,0.01,1.01
16.5,-0.0153806,0.437099,-0.237176,2.58581,0.01,1.01
16.625,-0.0197365,0.634916,0.126979,0.709362,0.01,1.01
16.75,0.0123094,0.625286,0.389308,-0.884123,0.01,1.01
16.875,0.084124,0.389626,0.812574,-3.08191,0.01,1.01
17,0.202343,-0.0810288,0.794307,-3.20068,0.01,1.01
17.125,0.265893,-0.331455,0.278573,-1.01675,0.01,1.01
17.25,0.279358,-0.362129,-0.0562659,0.500141,0.01,1.01
17.375,0.248869,-0.19684,-0.465633,2.264,0.01,1.01
17.5,0.154304,0.233219,-0.931225,4.09336,0.01,1.01
17.625,0.0693613,0.591684,-0.441261,1.66642,0.01,1.01
17.75,0.0330373,0.689236,-0.161175,-0.0299798,0.01,1.01
17.875,0.0288181,0.586564,0.111836,-1.66498,0.01,1.01
18,0.0713951,0.238284,0.616757,-4.0698,0.01,1.01
18.125,0.142031,-0.250128,0.300274,-2.81544,0.01,1.01
18.25,0.149849,-0.470812,-0.130265,-0.864388,0.01,1.01
18.375,0.11437,-0.479725,-0.438477,0.738295,0.01,1.01
18.5,0.034303,-0.262815,-0.892115,2.91951,0.01,1.01
18.625,-0.0951018,0.184019,-0.902344,3.01081,0.01,1.01
18.75,-0.174395,0.409643,-0.418455,0.797205,0.01,1.01
18.875,-0.206265,0.408973,-0.0945702,-0.785868,0.01,1.01
19,-0.193826,0.201552,0.333857,-2.66679,0.01,1.01
19.125,-0.11894,-0.265481,0.677096,-3.98359,0.01,1.01
19.25,-0.0671524,-0.606327,0.19113,-1.60224,0.01,1.01
19.375,-0.060973,-0.700847,-0.0743258,0.0343408,0.01,1.01
19.5,-0.0860021,-0.596282,-0.346639,1.70794,0.01,1.01
19.625,-0.157611,-0.239024,-0.808567,4.01548,0.01,1.01
19.75,-0.238357,0.188253,-0.363366,2.28246,0.01,1.01
19.875,-0.255995,0.355745,0.0477639,0.510346,0.01,1.01
20,-0.22925,0.323887,0.388028,-1.05406,0.01,1.01
20.125,-0.151479,0.0638695,0.902479,-3.27738,0.01,1.01
20.25,-0.0314034,-0.368777,0.777488,-2.57724,0.01,1.01
20.375,0.0381525,-0.552418,0.378118,-0.521184,0.01,1.01
20.5,0.0674879,-0.516643,0.0873152,1.0946,0.01,1.01
20.625,0.0537291,-0.260289,-0.355691,3.16964,0.01,1.01
20.75,-0.0127373,0.23031,-0.449276,3.55719,0.01,1.01
20.875,-0.035733,0.524295,0.029552,1.32475,0.01,1.01
21,-0.0134254,0.586913,0.317352,-0.300723,0.01,1.01
21.125,0.046119,0.43822,0.668332,-2.20094,0.01,1.01
21.25,0.156917,0.0300091,0.939162,-3.58924,0.01,1.01
21.375,0.238909,-0.271486,0.400308,-1.32511,0.01,1.01
21.5,0.265807,-0.333992,0.0440947,0.271549,0.01,1.01
21.625,0.248654,-0.200354,-0.343666,1.95107,0.01,1.01
21.75,0.171553,0.182051,-0.835664,3.90731,0.01,1.01
21.875,0.0905487,0.552265,-0.420214,1.81323,0.01,1.01
22,0.0576813,0.665624,-0.129231,0.0831346,0.01,1.01
22.125,0.0574098,0.576822,0.140465,-1.55036,0.01,1.01
22.25,0.101692,0.248437,0.599753,-3.80258,0.01,1.01
22.375,0.16875,-0.202414,0.290095,-2.60536,0.01,1.01
22.5,0.176172,-0.402564,-0.133393,-0.721705,0.01,1.01
22.625,0.139259,-0.393162,-0.461906,0.900003,0.01,1.01
22.75,0.0541126,-0.151892,-0.939794,3.10416,0.01,1.01
22.875,-0.0682279,0.256956,-0.791641,2.43204,0.01,1.01
23,-0.138496,0.426179,-0.371209,0.422563,0.01,1.01
23.125,-0.164812,0.378635,-0.0441245,-1.19001,0.01,1.01
23.25,-0.14295,0.108583,0.437501,-3.27803,0.01,1.01
23.375,-0.0736006,-0.355876,0.430028,-3.09678,0.01,1.01
23.5,-0.0480221,-0.604027,0.0240512,-1.02693,0.01,1.01
23.625,-0.0614237,-0.632208,-0.234009,0.566697,0.01,1.01
23.75,-0.110214,-0.448884,-0.582249,2.49322,0.01,1.01
23.875,-0.204182,-0.0285659,-0.722178,3.35042,0.01,1.01
24,-0.259979,0.250093,-0.205263,1.22738,0.01,1.01
24.125,-0.262883,0.304113,0.149062,-0.332433,0.01,1.01
24.25,-0.220455,0.158264,0.559298,-2.10968,0.01,1.01
24.375,-0.120097,-0.229563,0.904024,-3.45532,0.01,1.01
24.5,-0.0353874,-0.522212,0.464828,-1.25512,0.01,1.01
24.625,0.00375983,-0.571276,0.173467,0.421429,0.01,1.01
24.75,0.00604981,-0.412789,-0.164925,2.2009,0.01,1.01
24.875,-0.0442672,-0.00151219,-0.554359,3.98329,0.01,1.01
25,-0.0846063,0.372132,-0.0720261,1.88033,0.01,1.01
25.125,-0.0709551,0.496029,0.268937,0.163339,0.01,1.01
25.25,-0.0176775,0.41103,0.602905,-1.60029,0.01,1.01
25.375,0.0860962,0.074236,0.996888,-3.49695,0.01,1.01
25.5,0.18439,-0.252459,0.534554,-1.52445,0.01,1.01
25.625,0.226898,-0.33264,0.164309,0.167595,0.01,1.01
25.75,0.225175,-0.211755,-0.212357,1.82982,0.01,1.01
25.875,0.166563,0.148031,-0.689226,3.74274,0.01,1.01
26,0.0987716,0.520927,-0.329231,1.9104,0.01,1.01
26.125,0.0775706,0.646461,-0.0339408,0.178669,0.01,1.01
26.25,0.0891339,0.569458,0.232705,-1.45539,0.01,1.01
26.375,0.143216,0.257603,0.645428,-3.55641,0.01,1.01
26.5,0.212381,-0.149688,0.315316,-2.30985,0.01,1.01
26.625,0.223989,-0.320361,-0.0991449,-0.521373,0.01,1.01
26.75,0.190214,-0.286936,-0.449854,1.09485,0.01,1.01
26.875,0.104966,-0.021882,-0.930308,3.19023,0.01,1.01
27,-0.00621456,0.347449,-0.690162,2.00553,0.01,1.01
27.125,-0.0678221,0.474174,-0.323334,0.128421,0.01,1.01
27.25,-0.0887414,0.388244,0.00162286,-1.53497,0.01,1.01
27.375,-0.059919,0.0672298,0.477411,-3.64093,0.01,1.01
27.5,-0.00593905,-0.358982,0.226354,-2.4686,0.01,1.01
27.625,-0.00246894,-0.544699,-0.138013,-0.607784,0.01,1.01
27.75,-0.0372452,-0.519447,-0.424763,1.04145,0.01,1.01
27.875,-0.114644,-0.262421,-0.832892,3.12615,0.01,1.01
28,-0.213398,0.11677,-0.578551,2.18754,0.01,1.01
28.125,-0.257496,0.270449,-0.156684,0.380269,0.01,1.01
28.25,-0.255202,0.221891,0.201247,-1.18141,0.01,1.01
28.375,-0.201036,-0.0459909,0.687357,-3.17122,0.01,1.01
28.5,-0.11314,-0.43635,0.544985,-2.29957,0.01,1.01
28.625,-0.0679224,-0.600226,0.208606,-0.428907,0.01,1.01
28.75,-0.0581302,-0.554273,-0.0589139,1.182,0.01,1.01
28.875,-0.0888166,-0.28513,-0.462484,3.2192,0.01,1.01
29,-0.149743,0.140483,-0.314004,2.71702,0.01,1.01
29.125,-0.1598,0.354033,0.119026,0.810183,0.01,1.01
29.25,-0.124094,0.354421,0.454965,-0.824761,0.01,1.01
29.375,-0.0408475,0.127447,0.899392,-2.88048,0.01,1.01
29.5,0.0725705,-0.236781,0.73268,-2.12846,0.01,1.01
29.625,0.137471,-0.377447,0.334164,-0.230798,0.01,1.01
29.75,0.158423,-0.305312,-0.00893637,1.40712,0.01,1.01
29.875,0.128757,-0.00588482,-0.481907,3.41852,0.01,1.01
