time,a1,a2,v1,v2,initial_a1,initial_a2
4.625,0.227017,-0.35329,-0.635013,2.56587,-0.00333333,0.99
4.75,0.100315,0.164891,-1.31094,5.35408,-0.00333333,0.99
4.875,-0.0161679,0.619394,-0.60892,2.12224,-0.00333333,0.99
5,-0.071227,0.767557,-0.30619,0.366622,-0.00333333,0.99
5.125,-0.0954952,0.721805,-0.0759366,-1.10528,-0.00333333,0.99
5.25,-0.0839669,0.474886,0.313209,-3.01296,-0.00333333,0.99
5.375,0.00194783,-0.100496,0.921038,-5.5854,-0.00333333,0.99
5.5,0.0659544,-0.580257,0.182209,-2.39123,-0.00333333,0.99
5.625,0.0667522,-0.766072,-0.133282,-0.685872,-0.00333333,0.99
5.75,0.0363006,-0.760012,-0.356224,0.798621,-0.00333333,0.99
5.875,-0.0279034,-0.54683,-0.724065,2.80118,-0.00333333,0.99
6,-0.15989,-0.00489741,-1.1711,4.92081,-0.00333333,0.99
6.125,-0.255257,0.399248,-0.447291,1.9056,-0.00333333,0.99
6.25,-0.288038,0.53195,-0.104641,0.309701,-0.00333333,0.99
6.375,-0.283417,0.483464,0.186504,-1.1076,-0.00333333,0.99
6.5,-0.234275,0.231661,0.661287,-3.14302,-0.00333333,0.99
6.625,-0.108974,-0.332896,1.03591,-4.56284,-0.00333333,0.99
6.75,-0.0229227,-0.700421,0.438603,-1.69147,-0.00333333,0.99
6.875,0.0147511,-0.806266,0.186223,-0.0753523,-0.00333333,0.99
7,0.0244447,-0.723326,-0.0445952,1.43411,-0.00333333,0.99
7.125,-0.00562354,-0.419569,-0.510827,3.6871,-0.00333333,0.99
7.25,-0.102923,0.188789,-0.662312,4.41591,-0.00333333,0.99
7.375,-0.1415,0.553755,-0.0504701,1.77784,-0.00333333,0.99
7.5,-0.12825,0.674524,0.241578,0.20628,-0.00333333,0.99
7.625,-0.0817853,0.604323,0.517583,-1.38944,-0.00333333,0.99
7.75,0.0127263,0.284479,1.08296,-4.06655,-0.00333333,0.99
7.875,0.155709,-0.262504,0.850671,-3.14612,-0.00333333,0.99
8,0.227556,-0.503056,0.365872,-0.954627,-0.00333333,0.99
8.125,0.254612,-0.528349,0.0736063,0.521006,-0.00333333,0.99
8.25,0.243353,-0.366653,-0.284384,2.16008,-0.00333333,0.99
8.375,0.167555,0.0689584,-0.983435,5.01258,-0.00333333,0.99
8.5,0.0668545,0.587521,-0.488351,2.66895,-0.00333333,0.99
8.625,0.0297469,0.7927,-0.152277,0.77307,-0.00333333,0.99
8.75,0.0237977,0.79657,0.0559316,-0.706221,-0.00333333,0.99
8.875,0.0478519,0.604072,0.368979,-2.50324,-0.00333333,0.99
9,0.132642,0.111254,0.943089,-5.1658,-0.00333333,0.99
9.125,0.207813,-0.361742,0.259818,-2.37628,-0.00333333,0.99
9.25,0.214558,-0.5437,-0.115495,-0.647672,-0.00333333,0.99
9.375,0.182399,-0.531955,-0.403233,0.859725,-0.00333333,0.99
9.5,0.107047,-0.303619,-0.863481,3.02352,-0.00333333,0.99
9.625,-0.0347909,0.221184,-1.07728,3.93761,-0.00333333,0.99
9.75,-0.128389,0.527984,-0.50398,1.29288,-0.00333333,0.99
9.875,-0.17195,0.586238,-0.207414,-0.303349,-0.00333333,0.99
10,-0.179131,0.451676,0.116131,-1.91384,-0.00333333,0.99
10.125,-0.129519,0.0623817,0.755317,-4.60393,-0.00333333,0.99
10.25,-0.0389034,-0.48839,0.431737,-3.07672,-0.00333333,0.99
10.375,-0.0130149,-0.733505,0.0393319,-1.03946,-0.00333333,0.99
10.5,-0.0224634,-0.768321,-0.184724,0.469706,-0.00333333,0.99
10.625,-0.0622327,-0.605655,-0.486568,2.25182,-0.00333333,0.99
10.75,-0.158947,-0.151744,-1.02546,4.82952,-0.00333333,0.99
10.875,-0.248097,0.295918,-0.381732,2.22479,-0.00333333,0.99
11,-0.269641,0.460228,0.00284833,0.517659,-0.00333333,0.99
11.125,-0.250377,0.43393,0.311194,-0.962418,-0.00333333,0.99
11.25,-0.184844,0.194218,0.797787,-3.0997,-0.00333333,0.99
11.375,-0.053809,-0.320984,0.976678,-3.7391,-0.00333333,0.99
11.5,0.0312826,-0.612828,0.459824,-1.21465,-0.00333333,0.99
11.625,0.0711265,-0.661474,0.189662,0.388377,-0.00333333,0.99
11.75,0.0769588,-0.512976,-0.12355,2.06498,-0.00333333,0.99
11.875,0.0261145,-0.0969754,-0.743691,4.78131,-0.00333333,0.99
12,-0.0493996,0.425031,-0.29036,2.81145,-0.00333333,0.99
12.125,-0.05849,0.646281,0.0971758,0.884113,-0.00333333,0.99
12.25,-0.0303264,0.660413,0.352454,-0.664916,-0.00333333,0.99
12.375,0.0346142,0.461369,0.735452,-2.69903,-0.00333333,0.99
12.5,0.158891,-0.0286543,1.00724,-4.06089,-0.00333333,0.99
12.625,0.24248,-0.359066,0.397944,-1.48277,-0.00333333,0.99
12.75,0.269987,-0.442291,0.0599884,0.0876425,-0.00333333,0.99
12.875,0.257249,-0.337352,-0.283294,1.65333,-0.00333333,0.99
13,0.187557,0.0124683,-0.893005,4.17153,-0.00333333,0.99
13.125,0.0791553,0.506733,-0.610166,2.7244,-0.00333333,0.99
13.25,0.0287797,0.711395,-0.244537,0.724241,-0.00333333,0.99
13.375,0.0128862,0.705714,-0.0099081,-0.809539,-0.00333333,0.99
13.5,0.0310585,0.495072,0.34479,-2.70679,-0.00333333,0.99
13.625,0.109454,-0.00505241,0.748269,-4.58609,-0.00333333,0.99
13.75,0.161225,-0.404587,0.125081,-1.96198,-0.00333333,0.99
13.875,0.154,-0.541116,-0.215439,-0.294722,-0.00333333,0.99
14,0.108556,-0.479125,-0.526763,1.34768,-0.00333333,0.99
14.125,0.0116325,-0.163901,-1.08176,3.91049,-0.00333333,0.99
14.25,-0.11762,0.300713,-0.757266,2.51012,-0.00333333,0.99
14.375,-0.183122,0.479138,-0.336631,0.517748,-0.00333333,0.99
14.5,-0.206169,0.447678,-0.0288528,-1.02082,-0.00333333,0.99
14.625,-0.184347,0.206068,0.429122,-3.02109,-0.00333333,0.99
14.75,-0.0974617,-0.305228,0.702647,-4.03945,-0.00333333,0.99
14.875,-0.0455503,-0.640547,0.19171,-1.55707,-0.00333333,0.99
15,-0.0387121,-0.731535,-0.0650107,0.0487454,-0.00333333,0.99
15.125,-0.0621392,-0.626789,-0.330381,1.69502,-0.00333333,0.99
15.25,-0.132734,-0.267465,-0.842337,4.20278,-0.00333333,0.99
15.375,-0.223385,0.2071,-0.427873,2.59838,-0.00333333,0.99
15.5,-0.247303,0.406127,0.00259462,0.732837,-0.00333333,0.99
15.625,-0.227117,0.403562,0.322382,-0.787783,-0.00333333,0.99
15.75,-0.160843,0.187053,0.789403,-2.86991,-0.00333333,0.99
15.875,-0.0351033,-0.283503,0.941496,-3.4243,-0.00333333,0.99
16,0.048278,-0.548542,0.452428,-1.04091,-0.00333333,0.99
16.125,0.0863632,-0.575243,0.16505,0.576334,-0.00333333,0.99
16.25,0.0866378,-0.397774,-0.194677,2.36838,-0.00333333,0.99
16.375,0.0261256,0.055559,-0.706185,4.56995,-0.00333333,0.99
16.5,-0.0291908,0.481146,-0.164114,2.14456,-0.00333333,0.99
16.625,-0.0274699,0.634528,0.161933,0.399987,-0.00333333,0.99
16.75,0.00923239,0.585544,0.436546,-1.22865,-0.00333333,0.99
16.875,0.0905821,0.294609,0.917356,-3.61717,-0.00333333,0.99
17,0.204625,-0.165675,0.66375,-2.67633,-0.00333333,0.99
17.125,0.256292,-0.366158,0.209399,-0.703451,-0.00333333,0.99
17.25,0.261995,-0.359754,-0.118427,0.804098,-0.00333333,0.99
17.375,0.221658,-0.148212,-0.571909,2.74236,-0.00333333,0.99
17.5,0.119278,0.317238,-0.831117,3.67404,-0.00333333,0.99
17.625,0.0482777,0.615984,-0.35687,1.2936,-0.00333333,0.99
17.75,0.0208646,0.67364,-0.0943264,-0.325292,-0.00333333,0.99
17.875,0.0263138,0.530851,0.208419,-2.04296,-0.00333333,0.99
18,0.0842802,0.124524,0.707968,-4.37816,-0.00333333,0.99
18.125,0.146553,-0.316213,0.208472,-2.30571,-0.00333333,0.99
18.25,0.146794,-0.486308,-0.171632,-0.519197,-0.00333333,0.99
18.375,0.106284,-0.45193,-0.48598,1.11217,-0.00333333,0.99
18.5,0.0169416,-0.176432,-0.990817,3.4694,-0.00333333,0.99
18.625,-0.107055,0.259849,-0.761096,2.48256,-0.00333333,0.99
18.75,-0.172919,0.43507,-0.335398,0.482941,-0.00333333,0.99
18.875,-0.19505,0.397459,-0.0143595,-1.08838,-0.00333333,0.99
19,-0.170168,0.143409,0.461707,-3.14752,-0.00333333,0.99
19.125,-0.0889041,-0.342119,0.574037,-3.47077,-0.00333333,0.99
19.25,-0.0483322,-0.624554,0.128592,-1.23757,-0.00333333,0.99
19.375,-0.048733,-0.678297,-0.125147,0.348782,-0.00333333,0.99
19.5,-0.0818411,-0.529523,-0.434779,2.13567,-0.00333333,0.99
19.625,-0.165802,-0.116842,-0.818967,4.0543,-0.00333333,0.99
19.75,-0.23433,0.254311,-0.269791,1.82193,-0.00333333,0.99
19.875,-0.24342,0.374159,0.101517,0.169381,-0.00333333,0.99
20,-0.209653,0.297524,0.455514,-1.45935,-0.00333333,0.99
20.125,-0.120249,-0.0251222,0.990851,-3.74229,-0.00333333,0.99
20.25,-0.00943314,-0.426625,0.64595,-2.0654,-0.00333333,0.99
20.375,0.0473571,-0.560581,0.294208,-0.196117,-0.00333333,0.99
20.5,0.0661763,-0.485142,-0.00494982,1.43136,-0.00333333,0.99
20.625,0.0376805,-0.175859,-0.498897,3.68058,-0.00333333,0.99
20.75,-0.0300522,0.306513,-0.342379,2.98181,-0.00333333,0.99
20.875,-0.0436252,0.542683,0.0787015,0.953724,-0.00333333,0.99
21,-0.0159979,0.561607,0.361616,-0.655101,-0.00333333,0.99
21.125,0.0515852,0.36036,0.761776,-2.72002,-0.00333333,0.99
21.25,0.165329,-0.0715817,0.813931,-3.11229,-0.00333333,0.99
21.375,0.232915,-0.315488,0.313271,-0.959974,-0.00333333,0.99
21.5,0.250456,-0.336931,-0.0269021,0.592592,-0.00333333,0.99
21.625,0.222845,-0.156812,-0.449781,2.41078,-0.00333333,0.99
21.75,0.135338,0.269702,-0.782238,3.66771,-0.00333333,0.99
21.875,0.0675036,0.581003,-0.330848,1.39902,-0.00333333,0.99
22,0.043926,0.650148,-0.0606816,-0.242451,-0.00333333,0.99
22.125,0.0535204,0.517439,0.238745,-1.95918,-0.00333333,0.99
22.25,0.1126,0.130793,0.672446,-4.04981,-0.00333333,0.99
22.375,0.170703,-0.271321,0.194609,-2.08798,-0.00333333,0.99
22.5,0.169755,-0.418472,-0.182745,-0.350298,-0.00333333,0.99
22.625,0.126548,-0.361413,-0.522508,1.32131,-0.00333333,0.99
22.75,0.0309737,-0.0576345,-1.01412,3.54225,-0.00333333,0.99
22.875,-0.0815898,0.320972,-0.658652,1.93252,-0.00333333,0.99
23,-0.138732,0.440827,-0.28398,0.0944271,-0.00333333,0.99
23.125,-0.154098,0.352566,0.05205,-1.54237,-0.00333333,0.99
23.25,-0.117352,0.0282126,0.565141,-3.73623,-0.00333333,0.99
23.375,-0.0501127,-0.415604,0.329513,-2.56558,-0.00333333,0.99
23.5,-0.033692,-0.609974,-0.0294418,-0.669098,-0.00333333,0.99
23.625,-0.0535629,-0.594672,-0.292094,0.9305,-0.00333333,0.99
23.75,-0.1126,-0.356333,-0.691811,3.0215,-0.00333333,0.99
23.875,-0.207585,0.0720759,-0.598312,2.82169,-0.00333333,0.99
24,-0.250523,0.292171,-0.129095,0.84476,-0.00333333,0.99
24.125,-0.245095,0.301259,0.21463,-0.697438,-0.00333333,0.99
24.25,-0.192367,0.101321,0.666526,-2.63878,-0.00333333,0.99
24.375,-0.0875863,-0.312374,0.787578,-2.99626,-0.00333333,0.99
24.5,-0.0176411,-0.545078,0.369665,-0.86304,-0.00333333,0.99
24.625,0.0107711,-0.5503,0.0881086,0.760664,-0.00333333,0.99
24.75,0.00031861,-0.343326,-0.292242,2.67162,-0.00333333,0.99
24.875,-0.0608727,0.1028,-0.494498,3.61967,-0.00333333,0.99
25,-0.0899997,0.412532,-0.00420082,1.43778,-0.00333333,0.99
25.125,-0.0698642,0.487454,0.314396,-0.209956,-0.00333333,0.99
25.25,-0.00943208,0.350704,0.681528,-2.08773,-0.00333333,0.99
25.375,0.10103,-0.0300322,0.923142,-3.27233,-0.00333333,0.99
25.5,0.184357,-0.30073,0.430693,-1.1212,-0.00333333,0.99
25.625,0.215851,-0.337221,0.0828669,0.495851,-0.00333333,0.99
25.75,0.202704,-0.17058,-0.322446,2.26671,-0.00333333,0.99
25.875,0.1324,0.233793,-0.668159,3.60185,-0.00333333,0.99
26,0.0758655,0.551044,-0.245316,1.47999,-0.00333333,0.99
26.125,0.0632783,0.630112,0.0289807,-0.165734,-0.00333333,0.99
26.25,0.0840115,0.506657,0.325333,-1.885,-0.00333333,0.99
26.375,0.151012,0.139117,0.68602,-3.70566,-0.00333333,0.99
26.5,0.210111,-0.21877,0.217902,-1.81345,-0.00333333,0.99
26.625,0.21258,-0.336905,-0.157629,-0.141772,-0.00333333,0.99
26.75,0.171061,-0.253469,-0.52466,1.54696,-0.00333333,0.99
26.875,0.0752286,0.0713707,-0.960496,3.41493,-0.00333333,0.99
27,-0.0237342,0.397488,-0.56719,1.53344,-0.00333333,0.99
27.125,-0.0726269,0.475498,-0.233261,-0.21317,-0.00333333,0.99
27.25,-0.0815578,0.34526,0.111959,-1.93362,-0.00333333,0.99
27.375,-0.0376817,-0.0285905,0.545307,-3.82487,-0.00333333,0.99
27.5,0.00903143,-0.40897,0.142991,-1.97759,-0.00333333,0.99
27.625,0.00485477,-0.543029,-0.186246,-0.239059,-0.00333333,0.99
27.75,-0.0365285,-0.469997,-0.491106,1.46636,-0.00333333,0.99
27.875,-0.124025,-0.155588,-0.87701,3.39779,-0.00333333,0.99
28,-0.212552,0.186242,-0.464162,1.72054,-0.00333333,0.99
28.125,-0.24523,0.290976,-0.0797917,0.0328339,-0.00333333,0.99
28.25,-0.233024,0.197089,0.291373,-1.58907,-0.00333333,0.99
28.375,-0.166028,-0.1273,0.755063,-3.46393,-0.00333333,0.99
28.5,-0.0863152,-0.48156,0.437177,-1.81813,-0.00333333,0.99
28.625,-0.0520863,-0.594999,0.132467,-0.074737,-0.00333333,0.99
28.75,-0.0524395,-0.503827,-0.153403,1.57977,-0.00333333,0.99
28.875,-0.0974256,-0.177856,-0.562372,3.58559,-0.00333333,0.99
29,-0.15324,0.215533,-0.214132,2.18252,-0.00333333,0.99
29.125,-0.154043,0.372639,0.174674,0.414449,-0.00333333,0.99
29.25,-0.111401,0.322824,0.519391,-1.26202,-0.00333333,0.99
29.375,-0.0183687,0.0360372,0.950257,-3.21814,-0.00333333,0.99
29.5,0.0848786,-0.296136,0.605915,-1.65448,-0.00333333,0.99
29.625,0.136659,-0.387574,0.242904,0.111234,-0.00333333,0.99
29.75,0.145784,-0.271649,-0.115122,1.7956,-0.00333333,0.99
29.875,0.101744,0.0792505,-0.552582,3.62965,-0.00333333,0.99
