time,a1,a2,v1,v2,initial_a1,initial_a2
3.125,0.144269,-0.743554,0.31071,-0.243721,-0.00333333,0.996667
3.25,0.168563,-0.684512,0.0699037,1.19827,-0.00333333,0.996667
3.375,0.155079,-0.426849,-0.340843,3.09918,-0.00333333,0.996667
3.5,0.0620617,0.168344,-1.00638,5.8181,-0.00333333,0.996667
3.625,-0.0102636,0.662755,-0.245384,2.45844,-0.00333333,0.996667
3.75,-0.0200545,0.856753,0.0505669,0.756845,-0.00333333,0.996667
3.875,-0.00175813,0.862075,0.241773,-0.67618,-0.00333333,0.996667
4,0.0445256,0.674537,0.539214,-2.45748,-0.00333333,0.996667
4.125,0.153511,0.172184,1.22289,-5.62875,-0.00333333,0.996667
4.25,0.26017,-0.346702,0.464543,-2.57136,-0.00333333,0.996667
4.375,0.29078,-0.549857,0.0689,-0.823537,-0.00333333,0.996667
4.5,0.282159,-0.56639,-0.2046,0.557139,-0.00333333,0.996667
4.625,0.236162,-0.398711,-0.567475,2.24994,-0.00333333,0.996667
4.75,0.120903,0.0691464,-1.32309,5.40422,-0.00333333,0.996667
4.875,-0.00834193,0.579364,-0.68025,2.45468,-0.00333333,0.996667
5,-0.0695508,0.759319,-0.343124,0.579278,-0.00333333,0.996667
5.125,-0.0983547,0.739499,-0.1161,-0.890298,-0.00333333,0.996667
5.25,-0.0938397,0.525463,0.230697,-2.66037,-0.00333333,0.996667
5.375,-0.0203592,0.00169237,0.962807,-5.77036,-0.00333333,0.996667
5.5,0.0577487,-0.539186,0.257857,-2.73993,-0.00333333,0.996667
5.625,0.065095,-0.759063,-0.0943379,-0.918924,-0.00333333,0.996667
5.75,0.0393489,-0.781974,-0.314774,0.553856,-0.00333333,0.996667
5.875,-0.0173864,-0.607024,-0.633224,2.38476,-0.00333333,0.996667
6,-0.137735,-0.115993,-1.25886,5.29843,-0.00333333,0.996667
6.125,-0.248217,0.354895,-0.524136,2.27367,-0.00333333,0.996667
6.25,-0.287845,0.524229,-0.147211,0.563778,-0.00333333,0.996667
6.375,-0.288597,0.507627,0.137541,-0.834902,-0.00333333,0.996667
6.5,-0.248422,0.299575,0.551634,-2.6545,-0.00333333,0.996667
6.625,-0.133264,-0.220922,1.17312,-5.15042,-0.00333333,0.996667
6.75,-0.0314981,-0.657876,0.515778,-2.06386,-0.00333333,0.996667
6.875,0.0133081,-0.801712,0.232716,-0.343961,-0.00333333,0.996667
7,0.0291376,-0.752879,0.0133213,1.13843,-0.00333333,0.996667
7.125,0.0098798,-0.497973,-0.378355,3.12806,-0.00333333,0.996667
7.25,-0.0800518,0.0802333,-0.833037,5.14676,-0.00333333,0.996667
7.375,-0.134332,0.514781,-0.126746,2.15257,-0.00333333,0.996667
7.5,-0.128297,0.675392,0.193414,0.499759,-0.00333333,0.996667
7.625,-0.0884328,0.644075,0.452169,-1.03576,-0.00333333,0.996667
7.75,-0.00712242,0.386716,0.920434,-3.35072,-0.00333333,0.996667
7.875,0.137747,-0.168154,1.01663,-3.8738,-0.00333333,0.996667
8,0.222878,-0.471219,0.433665,-1.31477,-0.00333333,0.996667
8.125,0.257048,-0.536926,0.127567,0.209483,-0.00333333,0.996667
8.25,0.25404,-0.418606,-0.19626,1.7416,-0.00333333,0.996667
8.375,0.195533,-0.0587848,-0.827299,4.34681,-0.00333333,0.996667
8.5,0.083505,0.508744,-0.628809,3.28838,-0.00333333,0.996667
8.625,0.0347952,0.769561,-0.216575,1.12053,-0.00333333,0.996667
8.75,0.021635,0.814229,-0.00249892,-0.379285,-0.00333333,0.996667
8.875,0.0362238,0.669217,0.263491,-2.02427,-0.00333333,0.996667
9,0.102561,0.255502,0.873154,-4.8757,-0.00333333,0.996667
9.125,0.19461,-0.291143,0.38674,-2.95153,-0.00333333,0.996667
9.25,0.212251,-0.527749,-0.0515824,-1.01127,-0.00333333,0.996667
9.375,0.187706,-0.560839,-0.337057,0.480803,-0.00333333,0.996667
9.5,0.124213,-0.392524,-0.720523,2.36624,-0.00333333,0.996667
9.625,-0.00694749,0.0843857,-1.25007,4.68544,-0.00333333,0.996667
9.75,-0.119486,0.476863,-0.600406,1.77288,-0.00333333,0.996667
9.875,-0.172381,0.585524,-0.272206,0.0636347,-0.00333333,0.996667
10,-0.188717,0.49951,0.0243264,-1.46997,-0.00333333,0.996667
10.125,-0.156825,0.188314,0.559525,-3.77369,-0.00333333,0.996667
10.25,-0.0606723,-0.386695,0.613268,-3.86282,-0.00333333,0.996667
10.375,-0.0197664,-0.701428,0.119653,-1.45793,-0.00333333,0.996667
10.5,-0.020596,-0.78437,-0.118041,0.0901285,-0.00333333,0.996667
10.625,-0.049935,-0.675943,-0.372863,1.71513,-0.00333333,0.996667
10.75,-0.126636,-0.310012,-0.926447,4.4082,-0.00333333,0.996667
10.875,-0.23288,0.212762,-0.528107,2.8915,-0.00333333,0.996667
11,-0.267073,0.440284,-0.0718215,0.935388,-0.00333333,0.996667
11.125,-0.256745,0.465269,0.23348,-0.530106,-0.00333333,0.996667
11.25,-0.204955,0.293811,0.635289,-2.3596,-0.00333333,0.996667
11.375,-0.0848952,-0.172328,1.16174,-4.5401,-0.00333333,0.996667
11.5,0.0207725,-0.557208,0.567715,-1.74892,-0.00333333,0.996667
11.625,0.0712249,-0.662452,0.26452,-0.0268669,-0.00333333,0.996667
11.75,0.0877786,-0.569439,-0.0149108,1.55145,-0.00333333,0.996667
11.875,0.0573304,-0.242333,-0.546422,3.94879,-0.00333333,0.996667
12,-0.0280958,0.323066,-0.474683,3.6179,-0.00333333,0.996667
12.125,-0.0527756,0.617963,0.0101474,1.34642,-0.00333333,0.996667
12.25,-0.0343911,0.687033,0.272599,-0.215939,-0.00333333,0.996667
12.375,0.0172131,0.555794,0.582925,-1.99139,-0.00333333,0.996667
12.5,0.124984,0.139129,1.12198,-4.55908,-0.00333333,0.996667
12.625,0.230617,-0.290165,0.524567,-2.09508,-0.00333333,0.996667
12.75,0.270073,-0.436392,0.139796,-0.362894,-0.00333333,0.996667
12.875,0.268166,-0.390372,-0.178016,1.12137,-0.00333333,0.996667
13,0.218135,-0.130724,-0.682765,3.25483,-0.00333333,0.996667
13.125,0.104733,0.385088,-0.816349,3.62968,-0.00333333,0.996667
13.25,0.0366331,0.67286,-0.342074,1.23028,-0.00333333,0.996667
13.375,0.00998066,0.725435,-0.0957209,-0.348297,-0.00333333,0.996667
13.5,0.0144524,0.581779,0.194372,-2.03195,-0.00333333,0.996667
13.625,0.0720741,0.170811,0.76424,-4.66343,-0.00333333,0.996667
13.75,0.145885,-0.325632,0.274375,-2.65241,-0.00333333,0.996667
13.875,0.152322,-0.531583,-0.128457,-0.781471,-0.00333333,0.996667
14,0.118173,-0.532538,-0.42015,0.785437,-0.00333333,0.996667
14.125,0.0409965,-0.310995,-0.870727,2.97096,-0.00333333,0.996667
14.25,-0.0930776,0.174469,-0.96881,3.45444,-0.00333333,0.996667
14.375,-0.176968,0.440904,-0.439388,1.06018,-0.00333333,0.996667
14.5,-0.211654,0.47265,-0.12464,-0.512079,-0.00333333,0.996667
14.625,-0.205625,0.307184,0.252719,-2.2345,-0.00333333,0.996667
14.75,-0.135744,-0.130387,0.834301,-4.60612,-0.00333333,0.996667
14.875,-0.0603503,-0.569479,0.330022,-2.21089,-0.00333333,0.996667
15,-0.0402348,-0.728672,0.0248343,-0.444435,-0.00333333,0.996667
15.125,-0.0514037,-0.688889,-0.210903,1.10509,-0.00333333,0.996667
15.25,-0.100315,-0.427504,-0.629212,3.28403,-0.00333333,0.996667
15.375,-0.198484,0.080616,-0.642581,3.54966,-0.00333333,0.996667
15.5,-0.241284,0.369277,-0.104551,1.29674,-0.00333333,0.996667
15.625,-0.233208,0.433495,0.223005,-0.241484,-0.00333333,0.996667
15.75,-0.183483,0.299998,0.603389,-2.00931,-0.00333333,0.996667
15.875,-0.0713623,-0.108966,1.11732,-4.1898,-0.00333333,0.996667
16,0.0357251,-0.481878,0.587895,-1.70891,-0.00333333,0.996667
16.125,0.0874703,-0.580214,0.264144,0.0436837,-0.00333333,0.996667
16.25,0.102304,-0.47564,-0.0444469,1.67546,-0.00333333,0.996667
16.375,0.0657339,-0.126502,-0.597729,4.1121,-0.00333333,0.996667
16.5,-0.00859559,0.38235,-0.347407,2.9707,-0.00333333,0.996667
16.625,-0.0234684,0.616936,0.0592701,0.952197,-0.00333333,0.996667
16.75,0.000420831,0.637554,0.320537,-0.623244,-0.00333333,0.996667
16.875,0.06123,0.443958,0.696804,-2.6368,-0.00333333,0.996667
17,0.17533,-0.0165571,0.893605,-3.69488,-0.00333333,0.996667
17.125,0.248462,-0.317972,0.33033,-1.32738,-0.00333333,0.996667
17.25,0.267473,-0.383383,-0.0124691,0.232361,-0.00333333,0.996667
17.375,0.244072,-0.25599,-0.387281,1.89274,-0.00333333,0.996667
17.5,0.159748,0.12897,-0.945763,4.16885,-0.00333333,0.996667
17.625,0.0643024,0.537093,-0.510349,2.02669,-0.00333333,0.996667
17.75,0.0218547,0.671711,-0.198748,0.233745,-0.00333333,0.996667
17.875,0.0126967,0.603291,0.0636223,-1.35847,-0.00333333,0.996667
18,0.0462652,0.304495,0.529911,-3.62092,-0.00333333,0.996667
18.125,0.122872,-0.199675,0.417433,-3.2403,-0.00333333,0.996667
18.25,0.142008,-0.460887,-0.0575041,-1.12508,-0.00333333,0.996667
18.375,0.115329,-0.501682,-0.363961,0.466671,-0.00333333,0.996667
18.5,0.0471391,-0.328203,-0.768205,2.46435,-0.00333333,0.996667
18.625,-0.0770313,0.108173,-0.99309,3.51692,-0.00333333,0.996667
18.75,-0.164984,0.388018,-0.462683,1.13977,-0.00333333,0.996667
18.875,-0.201513,0.426695,-0.132518,-0.474513,-0.00333333,0.996667
19,-0.195874,0.264367,0.25311,-2.21922,-0.00333333,0.996667
19.125,-0.128642,-0.159943,0.751708,-4.23949,-0.00333333,0.996667
19.25,-0.0630416,-0.554469,0.278362,-1.95773,-0.00333333,0.996667
19.375,-0.0482409,-0.68648,-0.0153739,-0.23951,-0.00333333,0.996667
19.5,-0.0654431,-0.618544,-0.272811,1.36979,-0.00333333,0.996667
19.625,-0.125195,-0.3136,-0.727965,3.66536,-0.00333333,0.996667
19.75,-0.21365,0.146411,-0.465323,2.72211,-0.00333333,0.996667
19.875,-0.240983,0.356876,-0.0151221,0.796366,-0.00333333,0.996667
20,-0.222211,0.360516,0.316328,-0.748092,-0.00333333,0.996667
20.125,-0.156461,0.149098,0.7811,-2.80507,-0.00333333,0.996667
20.25,-0.0370783,-0.289938,0.871948,-3.08477,-0.00333333,0.996667
20.375,0.0407116,-0.524943,0.421096,-0.855027,-0.00333333,0.996667
20.5,0.0748204,-0.529038,0.12832,0.766489,-0.00333333,0.996667
20.625,0.0686805,-0.322233,-0.26602,2.67064,-0.00333333,0.996667
20.75,0.00469682,0.14468,-0.576416,4.00249,-0.00333333,0.996667
20.875,-0.0329975,0.49127,-0.0621553,1.65583,-0.00333333,0.996667
21,-0.0207755,0.591365,0.239995,-0.00517275,-0.00333333,0.996667
21.125,0.0275417,0.485879,0.556335,-1.76956,-0.00333333,0.996667
21.25,0.126673,0.11974,0.976476,-3.82847,-0.00333333,0.996667
21.375,0.219714,-0.240887,0.47205,-1.74096,-0.00333333,0.996667
21.5,0.253689,-0.347863,0.0948301,-0.0562223,-0.00333333,0.996667
21.625,0.244146,-0.258406,-0.263706,1.53996,-0.00333333,0.996667
21.75,0.178942,0.0680609,-0.799282,3.73805,-0.00333333,0.996667
21.875,0.0874723,0.484683,-0.514139,2.25662,-0.00333333,0.996667
22,0.0460066,0.643219,-0.182729,0.398504,-0.00333333,0.996667
22.125,0.0389644,0.594728,0.0779032,-1.19518,-0.00333333,0.996667
22.25,0.0725839,0.321341,0.505834,-3.33664,-0.00333333,0.996667
22.375,0.145568,-0.147166,0.415187,-3.08334,-0.00333333,0.996667
22.5,0.165388,-0.394827,-0.0524362,-1.03537,-0.00333333,0.996667
22.625,0.138445,-0.424196,-0.37553,0.56631,-0.00333333,0.996667
22.75,0.0670857,-0.235332,-0.80603,2.60543,-0.00333333,0.996667
22.875,-0.0537236,0.179682,-0.888922,2.97859,-0.00333333,0.996667
23,-0.132899,0.406071,-0.420394,0.801501,-0.00333333,0.996667
23.125,-0.16499,0.404171,-0.0958987,-0.811048,-0.00333333,0.996667
23.25,-0.152602,0.191317,0.33267,-2.72251,-0.00333333,0.996667
23.375,-0.0836498,-0.260282,0.566536,-3.60731,-0.00333333,0.996667
23.5,-0.0435168,-0.564635,0.113438,-1.3872,-0.00333333,0.996667
23.625,-0.0470538,-0.634407,-0.15754,0.234389,-0.00333333,0.996667
23.75,-0.0844969,-0.499747,-0.468236,2.01412,-0.00333333,0.996667
23.875,-0.169972,-0.113224,-0.80174,3.72204,-0.00333333,0.996667
24,-0.238702,0.22594,-0.288511,1.63565,-0.00333333,0.996667
24.125,-0.250475,0.324741,0.0815026,0.00703673,-0.00333333,0.996667
24.25,-0.218175,0.226278,0.455381,-1.65641,-0.00333333,0.996667
24.375,-0.129147,-0.115677,0.93058,-3.62151,-0.00333333,0.996667
24.5,-0.0333293,-0.466383,0.540822,-1.69431,-0.00333333,0.996667
24.625,0.0130518,-0.563033,0.222863,0.066436,-0.00333333,0.996667
24.75,0.0226326,-0.452858,-0.0882164,1.74963,-0.00333333,0.996667
24.875,-0.0175999,-0.0980544,-0.557694,3.90149,-0.00333333,0.996667
25,-0.0719431,0.324558,-0.191125,2.31742,-0.00333333,0.996667
25.125,-0.0706658,0.494584,0.180529,0.500374,-0.00333333,0.996667
25.25,-0.0292956,0.45535,0.491292,-1.17172,-0.00333333,0.996667
25.375,0.0591935,0.175512,0.938537,-3.33743,-0.00333333,0.996667
25.5,0.166125,-0.202597,0.622602,-2.03834,-0.00333333,0.996667
25.625,0.216968,-0.336951,0.220093,-0.221822,-0.00333333,0.996667
25.75,0.223201,-0.267077,-0.131293,1.36998,-0.00333333,0.996667
25.875,0.176948,0.0294231,-0.63327,3.44743,-0.00333333,0.996667
26,0.0984677,0.444282,-0.447045,2.41244,-0.00333333,0.996667
26.125,0.0659351,0.621507,-0.106974,0.538791,-0.00333333,0.996667
26.25,0.0683735,0.590318,0.151213,-1.05391,-0.00333333,0.996667
26.375,0.109733,0.338028,0.546639,-3.1041,-0.00333333,0.996667
26.5,0.18501,-0.0926068,0.441235,-2.83411,-0.00333333,0.996667
26.625,0.209308,-0.317199,-0.0150308,-0.886704,-0.00333333,0.996667
26.75,0.186136,-0.329355,-0.355491,0.700239,-0.00333333,0.996667
26.875,0.11563,-0.123333,-0.806584,2.7206,-0.00333333,0.996667
27,0.0021633,0.267642,-0.790874,2.56498,-0.00333333,0.996667
27.125,-0.0687925,0.453507,-0.379027,0.53688,-0.00333333,0.996667
27.25,-0.0967361,0.418675,-0.0645557,-1.09467,-0.00333333,0.996667
27.375,-0.0792287,0.162851,0.381449,-3.11785,-0.00333333,0.996667
27.5,-0.0184639,-0.280028,0.370789,-3.00345,-0.00333333,0.996667
27.625,-0.000228268,-0.521589,-0.0407194,-0.987911,-0.00333333,0.996667
27.75,-0.0231566,-0.543758,-0.323469,0.632237,-0.00333333,0.996667
27.875,-0.0851826,-0.347986,-0.701177,2.61484,-0.00333333,0.996667
28,-0.185432,0.0467335,-0.69383,2.77326,-0.00333333,0.996667
28.125,-0.241008,0.262785,-0.228758,0.80275,-0.00333333,0.996667
28.25,-0.247637,0.265694,0.121253,-0.749053,-0.00333333,0.996667
28.375,-0.206504,0.0612391,0.569255,-2.63565,-0.00333333,0.996667
28.5,-0.116443,-0.338668,0.668313,-2.86224,-0.00333333,0.996667
28.625,-0.058979,-0.563152,0.282873,-0.83823,-0.00333333,0.996667
28.75,-0.0405874,-0.566678,0.0133906,0.770173,-0.00333333,0.996667
28.875,-0.0597164,-0.358198,-0.352991,2.67568,-0.00333333,0.996667
29,-0.122199,0.0657723,-0.451871,3.24828,-0.00333333,0.996667
29.125,-0.147397,0.338593,0.0186105,1.21017,-0.00333333,0.996667
29.25,-0.123779,0.387517,0.352648,-0.415835,-0.00333333,0.996667
29.375,-0.05611,0.221341,0.759662,-2.35319,-0.00333333,0.996667
29.5,0.0562507,-0.151456,0.837963,-2.71754,-0.00333333,0.996667
29.625,0.131705,-0.357517,0.398275,-0.682699,-0.00333333,0.996667
29.75,0.160567,-0.340958,0.0635401,0.936767,-0.00333333,0.996667
29.875,0.142985,-0.109918,-0.377156,2.86381,-0.00333333,0.996667
