time,a1,a2,v1,v2,initial_a1,initial_a2
7.625,-0.101053,0.715853,0.273348,-0.0503935,-0.01,1.01
7.75,-0.0506086,0.611314,0.556704,-1.70428,-0.01,1.01
7.875,0.0527143,0.235885,1.18622,-4.64679,-0.01,1.01
8,0.188828,-0.299629,0.737207,-2.81071,-0.01,1.01
8.125,0.249948,-0.513335,0.296282,-0.812588,-0.01,1.01
8.25,0.268822,-0.523951,0.00905881,0.625884,-0.01,1.01
8.375,0.248859,-0.347805,-0.363358,2.30415,-0.01,1.01
8.5,0.160806,0.11489,-1.07058,5.17836,-0.01,1.01
8.625,0.0584616,0.614101,-0.497974,2.48958,-0.01,1.01
8.75,0.0187042,0.801633,-0.180436,0.653492,-0.01,1.01
8.875,0.00910139,0.791193,0.027883,-0.820278,-0.01,1.01
9,0.0304289,0.583009,0.357097,-2.65164,-0.01,1.01
9.125,0.115528,0.0667931,0.930633,-5.2708,-0.01,1.01
9.25,0.186022,-0.404614,0.224467,-2.35833,-0.01,1.01
9.375,0.189188,-0.585389,-0.138173,-0.641408,-0.01,1.01
9.5,0.154853,-0.572635,-0.41557,0.87051,-0.01,1.01
9.625,0.0785088,-0.342435,-0.868072,3.04565,-0.01,1.01
9.75,-0.0646788,0.19092,-1.08893,4.03064,-0.01,1.01
9.875,-0.158307,0.506149,-0.496736,1.35092,-0.01,1.01
10,-0.200528,0.57223,-0.19449,-0.232878,-0.01,1.01
10.125,-0.206207,0.448459,0.124911,-1.80459,-0.01,1.01
10.25,-0.156672,0.0785534,0.751483,-4.42762,-0.01,1.01
10.375,-0.05787,-0.485656,0.515752,-3.25385,-0.01,1.01
10.5,-0.0229985,-0.745991,0.105183,-1.132,-0.01,1.01
10.625,-0.0241141,-0.792127,-0.114904,0.372364,-0.01,1.01
10.75,-0.0539889,-0.645518,-0.39283,2.07022,-0.01,1.01
10.875,-0.137513,-0.220017,-0.982208,4.86813,-0.01,1.01
11,-0.231786,0.278172,-0.408263,2.57964,-0.01,1.01
11.125,-0.254302,0.478038,0.00473606,0.763562,-0.01,1.01
11.25,-0.235091,0.48206,0.303258,-0.708782,-0.01,1.01
11.375,-0.173307,0.281625,0.735137,-2.68294,-0.01,1.01
11.5,-0.0424894,-0.21824,1.12164,-4.27567,-0.01,1.01
11.625,0.0561826,-0.56199,0.530968,-1.50373,-0.01,1.01
11.75,0.103049,-0.641921,0.237984,0.15273,-0.01,1.01
11.875,0.115453,-0.52599,-0.0593275,1.75323,-0.01,1.01
12,0.0762932,-0.164449,-0.645722,4.31924,-0.01,1.01
12.125,-0.010132,0.396219,-0.424657,3.31192,-0.01,1.01
12.25,-0.0319508,0.663375,0.0131072,1.17824,-0.01,1.01
12.375,-0.0143781,0.713494,0.260017,-0.36016,-0.01,1.01
12.5,0.035696,0.563054,0.575114,-2.16701,-0.01,1.01
12.625,0.143267,0.121336,1.09362,-4.64504,-0.01,1.01
12.75,0.241041,-0.301098,0.462181,-2.04891,-0.01,1.01
12.875,0.273328,-0.444658,0.0855666,-0.35648,-0.01,1.01
13,0.264789,-0.398211,-0.230533,1.12633,-0.01,1.01
13.125,0.207959,-0.136096,-0.74144,3.30062,-0.01,1.01
13.25,0.0882892,0.381853,-0.847523,3.57159,-0.01,1.01
13.375,0.0164237,0.662257,-0.3721,1.17527,-0.01,1.01
13.5,-0.0137668,0.708072,-0.121364,-0.402877,-0.01,1.01
13.625,-0.011909,0.557108,0.179565,-2.09756,-0.01,1.01
13.75,0.0451279,0.135315,0.767646,-4.76272,-0.01,1.01
13.875,0.11779,-0.364558,0.26276,-2.65132,-0.01,1.01
14,0.123418,-0.570473,-0.129681,-0.781382,-0.01,1.01
14.125,0.0897946,-0.571456,-0.410325,0.783741,-0.01,1.01
14.25,0.0146498,-0.350939,-0.847864,2.95435,-0.01,1.01
14.375,-0.117872,0.140441,-0.968255,3.57353,-0.01,1.01
14.5,-0.200433,0.419273,-0.421018,1.14847,-0.01,1.01
14.625,-0.232429,0.462509,-0.101789,-0.412212,-0.01,1.01
14.75,-0.223916,0.311874,0.266564,-2.08764,-0.01,1.01
14.875,-0.152747,-0.105498,0.875638,-4.57549,-0.01,1.01
15,-0.067392,-0.560752,0.406305,-2.32383,-0.01,1.01
15.125,-0.0386471,-0.730289,0.0900868,-0.511721,-0.01,1.01
15.25,-0.0415747,-0.699286,-0.142254,1.02344,-0.01,1.01
15.375,-0.0807965,-0.452879,-0.5398,3.11148,-0.01,1.01
15.5,-0.174348,0.0608705,-0.674717,3.88491,-0.01,1.01
15.625,-0.218957,0.382157,-0.104541,1.49567,-0.01,1.01
15.75,-0.21054,0.468588,0.224327,-0.0729768,-0.01,1.01
15.875,-0.161829,0.358024,0.580736,-1.79298,-0.01,1.01
16,-0.0533252,-0.0245418,1.14249,-4.24172,-0.01,1.01
16.125,0.0621332,-0.430133,0.639728,-1.93621,-0.01,1.01
16.25,0.118371,-0.551751,0.290243,-0.123626,-0.01,1.01
16.375,0.13636,-0.469454,-0.0154831,1.47095,-0.01,1.01
16.5,0.105235,-0.154356,-0.54491,3.7928,-0.01,1.01
16.625,0.0245896,0.367884,-0.45043,3.28962,-0.01,1.01
16.75,-0.000838871,0.631983,-0.0143951,1.13848,-0.01,1.01
16.875,0.0136998,0.675372,0.239895,-0.42858,-0.01,1.01
17,0.0621781,0.513368,0.571633,-2.29156,-0.01,1.01
17.125,0.165322,0.0735118,0.94577,-4.1478,-0.01,1.01
17.25,0.244987,-0.28762,0.353783,-1.70682,-0.01,1.01
17.375,0.26527,-0.395012,-0.00738089,-0.0859425,-0.01,1.01
17.5,0.243681,-0.310653,-0.354827,1.49411,-0.01,1.01
17.625,0.166361,0.0157186,-0.926369,3.88589,-0.01,1.01
17.75,0.0559452,0.466173,-0.643491,2.4496,-0.01,1.01
17.875,0.000584742,0.640985,-0.283327,0.497048,-0.01,1.01
18,-0.018727,0.605056,-0.0207906,-1.07926,-0.01,1.01
18.125,0.00187516,0.35137,0.402529,-3.15842,-0.01,1.01
18.25,0.0774648,-0.157064,0.535568,-3.80127,-0.01,1.01
18.375,0.107728,-0.472887,0.0079273,-1.46165,-0.01,1.01
18.5,0.0887938,-0.552603,-0.297618,0.15426,-0.01,1.01
18.625,0.0316473,-0.425955,-0.646481,1.98433,-0.01,1.01
18.75,-0.0818159,-0.025045,-1.07278,3.98527,-0.01,1.01
18.875,-0.181378,0.325839,-0.521284,1.60342,-0.01,1.01
19,-0.22292,0.416066,-0.164754,-0.078143,-0.01,1.01
19.125,-0.222739,0.308975,0.186458,-1.69144,-0.01,1.01
19.25,-0.166087,-0.0419736,0.752089,-4.0279,-0.01,1.01
19.375,-0.0807924,-0.49511,0.445091,-2.4807,-0.01,1.01
19.5,-0.0488866,-0.678781,0.104437,-0.592919,-0.01,1.01
19.625,-0.0508374,-0.656061,-0.139485,0.967966,-0.01,1.01
19.75,-0.0898425,-0.416599,-0.533068,3.03404,-0.01,1.01
19.875,-0.176776,0.0631086,-0.5983,3.50987,-0.01,1.01
20,-0.215395,0.351562,-0.0724473,1.29413,-0.01,1.01
20.125,-0.203021,0.413528,0.260388,-0.27795,-0.01,1.01
20.25,-0.147901,0.27163,0.654143,-2.11561,-0.01,1.01
20.375,-0.0332811,-0.135205,1.03854,-3.75619,-0.01,1.01
20.5,0.063368,-0.451784,0.528667,-1.36747,-0.01,1.01
20.625,0.108493,-0.513084,0.20903,0.322934,-0.01,1.01
20.75,0.11441,-0.36987,-0.140032,2.04473,-0.01,1.01
20.875,0.0631616,0.0322006,-0.659319,4.26826,-0.01,1.01
21,0.00401008,0.459315,-0.213771,2.22368,-0.01,1.01
21.125,4.9273e-05,0.619589,0.119234,0.439427,-0.01,1.01
21.25,0.0314283,0.575202,0.392658,-1.18858,-0.01,1.01
21.375,0.106153,0.293613,0.844081,-3.46137,-0.01,1.01
21.5,0.209761,-0.142546,0.596567,-2.55943,-0.01,1.01
21.625,0.253981,-0.333472,0.151758,-0.644309,-0.01,1.01
21.75,0.252034,-0.318993,-0.185263,0.883463,-0.01,1.01
21.875,0.202035,-0.0927913,-0.658886,2.8968,-0.01,1.01
22,0.0983237,0.35094,-0.752535,3.11273,-0.01,1.01
22.125,0.0335579,0.593605,-0.329941,0.937318,-0.01,1.01
22.25,0.00926247,0.609208,-0.0634551,-0.665991,-0.01,1.01
22.375,0.0213678,0.416583,0.293838,-2.53649,-0.01,1.01
22.5,0.0869888,-0.0339732,0.595167,-3.95958,-0.01,1.01
22.625,0.126586,-0.381166,0.0646232,-1.67125,-0.01,1.01
22.75,0.11271,-0.483221,-0.269056,-0.00969525,-0.01,1.01
22.875,0.058682,-0.378616,-0.619489,1.77654,-0.01,1.01
23,-0.0494298,-0.013983,-1.03221,3.69044,-0.01,1.01
23.125,-0.148937,0.31927,-0.538726,1.52121,-0.01,1.01
23.25,-0.192828,0.398434,-0.182661,-0.17915,-0.01,1.01
23.375,-0.194255,0.275723,0.181132,-1.84853,-0.01,1.01
23.5,-0.138664,-0.0931232,0.693435,-3.95858,-0.01,1.01
23.625,-0.0698442,-0.498442,0.319394,-2.12017,-0.01,1.01
23.75,-0.0513504,-0.646529,0.0055262,-0.345805,-0.01,1.01
23.875,-0.0663742,-0.591333,-0.25626,1.26411,-0.01,1.01
24,-0.122973,-0.304391,-0.68499,3.44625,-0.01,1.01
24.125,-0.206639,0.130505,-0.448987,2.61099,-0.01,1.01
24.25,-0.232781,0.330417,-0.00753748,0.720471,-0.01,1.01
24.375,-0.212701,0.323706,0.331588,-0.843826,-0.01,1.01
24.5,-0.144124,0.0976412,0.805349,-2.9193,-0.01,1.01
24.625,-0.0306463,-0.316065,0.776624,-2.66467,-0.01,1.01
24.75,0.0383828,-0.511021,0.367437,-0.601242,-0.01,1.01
24.875,0.0658468,-0.484638,0.0697011,1.02046,-0.01,1.01
25,0.0502045,-0.239248,-0.361983,3.04572,-0.01,1.01
25.125,-0.0139777,0.223082,-0.429562,3.32326,-0.01,1.01
25.25,-0.036621,0.496273,0.0238518,1.19368,-0.01,1.01
25.375,-0.0149233,0.543088,0.316262,-0.430701,-0.01,1.01
25.5,0.0456327,0.375658,0.686333,-2.37221,-0.01,1.01
25.625,0.152857,-0.0263903,0.829452,-3.17133,-0.01,1.01
25.75,0.223352,-0.282698,0.331836,-1.04664,-0.01,1.01
25.875,0.242633,-0.3133,-0.015927,0.526904,-0.01,1.01
26,0.216521,-0.142097,-0.433166,2.32051,-0.01,1.01
26.125,0.133338,0.263885,-0.738699,3.46683,-0.01,1.01
26.25,0.0688327,0.559091,-0.313531,1.31134,-0.01,1.01
26.375,0.0474142,0.618052,-0.0411868,-0.325155,-0.01,1.01
26.5,0.0602029,0.473165,0.27197,-2.07797,-0.01,1.01
26.625,0.121494,0.0809543,0.624972,-3.80967,-0.01,1.01
26.75,0.170588,-0.276729,0.138796,-1.78935,-0.01,1.01
26.875,0.164115,-0.391778,-0.222565,-0.109898,-0.01,1.01
27,0.114972,-0.301741,-0.583754,1.62935,-0.01,1.01
27.125,0.012374,0.0351912,-0.989016,3.43577,-0.01,1.01
27.25,-0.0862461,0.351182,-0.553503,1.43869,-0.01,1.01
27.375,-0.132837,0.419404,-0.208557,-0.279666,-0.01,1.01
27.5,-0.137516,0.28105,0.156908,-2.00367,-0.01,1.01
27.625,-0.0870476,-0.100793,0.589365,-3.81393,-0.01,1.01
27.75,-0.0361967,-0.469198,0.182626,-1.87119,-0.01,1.01
27.875,-0.0339819,-0.591721,-0.125107,-0.158079,-0.01,1.01
28,-0.0667638,-0.509744,-0.415447,1.52804,-0.01,1.01
28.125,-0.14447,-0.187331,-0.803812,3.49727,-0.01,1.01
28.25,-0.22449,0.171965,-0.392505,1.86379,-0.01,1.01
28.375,-0.247721,0.294088,-0.00234975,0.170958,-0.01,1.01
28.5,-0.226085,0.217876,0.362985,-1.44232,-0.01,1.01
28.625,-0.150336,-0.089653,0.836349,-3.39668,-0.01,1.01
28.75,-0.0585563,-0.445613,0.530697,-1.83321,-0.01,1.01
28.875,-0.0137694,-0.558225,0.208956,-0.0534559,-0.01,1.01
29,-0.00546954,-0.463642,-0.0916191,1.61084,-0.01,1.01
29.125,-0.0440225,-0.132414,-0.52627,3.65885,-0.01,1.01
29.25,-0.0969261,0.272812,-0.195265,2.26294,-0.01,1.01
29.375,-0.0959096,0.437691,0.183131,0.46369,-0.01,1.01
29.5,-0.0533062,0.393431,0.509206,-1.21831,-0.01,1.01
29.625,0.0374561,0.111025,0.934268,-3.23503,-0.01,1.01
29.75,0.139847,-0.233619,0.593078,-1.77247,-0.01,1.01
29.875,0.188743,-0.339509,0.212025,-0.00954867,-0.01,1.01
