time,a1,a2,v1,v2,initial_a1,initial_a2
7.25,-0.132925,0.304077,-0.425639,3.49293,0.01,0.996667
7.375,-0.151511,0.590622,0.0590797,1.32975,0.01,0.996667
7.5,-0.126501,0.660721,0.330363,-0.1895,0.01,0.996667
7.625,-0.0670844,0.534311,0.650122,-1.94222,0.01,0.996667
7.75,0.0523973,0.113624,1.29632,-4.90198,0.01,0.996667
7.875,0.181554,-0.361247,0.683762,-2.29662,0.01,0.996667
8,0.240244,-0.524288,0.295941,-0.461447,0.01,0.996667
8.125,0.259201,-0.490938,0.00350357,0.997042,0.01,0.996667
8.25,0.235376,-0.258463,-0.435277,2.8936,0.01,0.996667
8.375,0.137252,0.278875,-0.93953,4.85708,0.01,0.996667
8.5,0.0624603,0.68794,-0.331091,1.96423,0.01,0.996667
8.625,0.0391157,0.824556,-0.0698886,0.308163,0.01,0.996667
8.75,0.0430676,0.770923,0.142229,-1.19149,0.01,0.996667
8.875,0.0823836,0.502204,0.550629,-3.33246,0.01,0.996667
9,0.183373,-0.0646501,0.739739,-4.34053,0.01,0.996667
9.125,0.231088,-0.424109,0.109974,-1.73436,0.01,0.996667
9.25,0.223267,-0.539949,-0.214904,-0.17258,0.01,0.996667
9.375,0.177805,-0.465726,-0.529632,1.42677,0.01,0.996667
9.5,0.0788805,-0.138157,-1.13326,4.12226,0.01,0.996667
9.625,-0.0625416,0.373135,-0.839755,2.78727,0.01,0.996667
9.75,-0.137252,0.576523,-0.411544,0.677162,0.01,0.996667
9.875,-0.171126,0.564473,-0.13106,-0.854808,0.01,0.996667
10,-0.165409,0.35122,0.265834,-2.69409,0.01,0.996667
10.125,-0.0898693,-0.160907,0.837661,-5.03198,0.01,0.996667
10.25,-0.0257957,-0.606683,0.221103,-2.20936,0.01,0.996667
10.375,-0.0186251,-0.769401,-0.0740079,-0.492797,0.01,0.996667
10.5,-0.0415203,-0.736987,-0.298902,1.03628,0.01,0.996667
10.625,-0.100585,-0.485408,-0.707441,3.2115,0.01,0.996667
10.75,-0.215966,0.047164,-0.817177,3.91736,0.01,0.996667
10.875,-0.276246,0.365761,-0.223847,1.4693,0.01,0.996667
11,-0.282572,0.451722,0.106909,-0.0465661,0.01,0.996667
11.125,-0.249003,0.351258,0.451254,-1.6361,0.01,0.996667
11.25,-0.15713,-0.00429715,1.0808,-4.28617,0.01,0.996667
11.375,-0.0314154,-0.488355,0.72201,-2.53651,0.01,0.996667
11.5,0.0328532,-0.670239,0.352607,-0.543727,0.01,0.996667
11.625,0.0611331,-0.641191,0.0967902,1.00693,0.01,0.996667
11.75,0.0512177,-0.402325,-0.3063,2.98205,0.01,0.996667
11.875,-0.0246831,0.133289,-0.690791,4.64703,0.01,0.996667
12,-0.0684334,0.529661,-0.0760436,1.93736,0.01,0.996667
12.125,-0.0573331,0.663657,0.228995,0.274509,0.01,0.996667
12.25,-0.0123292,0.599042,0.506031,-1.36669,0.01,0.996667
12.375,0.0799623,0.282012,1.03647,-3.95201,0.01,0.996667
12.5,0.205951,-0.206406,0.720304,-2.72628,0.01,0.996667
12.625,0.264342,-0.410285,0.265096,-0.726602,0.01,0.996667
12.75,0.277657,-0.408077,-0.0509871,0.753035,0.01,0.996667
12.875,0.24714,-0.208131,-0.480039,2.59494,0.01,0.996667
13,0.148159,0.272821,-0.934751,4.35613,0.01,0.996667
13.125,0.0679342,0.642231,-0.396194,1.72083,0.01,0.996667
13.25,0.0364703,0.748462,-0.129632,0.05496,0.01,0.996667
13.375,0.0348787,0.659134,0.119847,-1.52826,0.01,0.996667
13.5,0.076605,0.332705,0.615703,-3.93997,0.01,0.996667
13.625,0.161133,-0.201565,0.433426,-3.30206,0.01,0.996667
13.75,0.181155,-0.468491,-0.0536499,-1.1757,0.01,0.996667
13.875,0.154999,-0.51738,-0.358035,0.384498,0.01,0.996667
14,0.0882699,-0.357966,-0.749449,2.31677,0.01,0.996667
14.125,-0.0406174,0.0895156,-1.13576,4.05069,0.01,0.996667
14.25,-0.143225,0.42168,-0.553145,1.43399,0.01,0.996667
14.375,-0.190549,0.492292,-0.222112,-0.231837,0.01,0.996667
14.5,-0.198158,0.36484,0.122671,-1.87014,0.01,0.996667
14.625,-0.147927,-0.0158916,0.72611,-4.37754,0.01,0.996667
14.75,-0.067616,-0.507123,0.377315,-2.68625,0.01,0.996667
14.875,-0.0452252,-0.713528,0.0255047,-0.766609,0.01,0.996667
15,-0.056471,-0.713377,-0.205797,0.773326,0.01,0.996667
15.125,-0.101753,-0.502869,-0.565061,2.75872,0.01,0.996667
15.25,-0.200741,-0.0194529,-0.789153,3.97065,0.01,0.996667
15.375,-0.259049,0.313011,-0.199874,1.55415,0.01,0.996667
15.5,-0.26127,0.406028,0.147374,-0.0148052,0.01,0.996667
15.625,-0.221713,0.305962,0.507723,-1.6691,0.01,0.996667
15.75,-0.122963,-0.0537189,1.08445,-4.10799,0.01,0.996667
15.875,-0.00722303,-0.470673,0.658077,-2.06239,0.01,0.996667
16,0.0514999,-0.604362,0.314322,-0.19949,0.01,0.996667
16.125,0.0734998,-0.530465,0.0262111,1.40687,0.01,0.996667
16.25,0.0493548,-0.225432,-0.472753,3.68465,0.01,0.996667
16.375,-0.0243805,0.297009,-0.411096,3.39782,0.01,0.996667
16.5,-0.043212,0.572512,0.0513697,1.2128,0.01,0.996667
16.625,-0.0191367,0.623488,0.326005,-0.3828,0.01,0.996667
16.75,0.0413724,0.464118,0.679149,-2.30381,0.01,0.996667
16.875,0.156631,0.029746,0.994602,-3.88412,0.01,0.996667
17,0.242603,-0.296421,0.418143,-1.46435,0.01,0.996667
17.125,0.271643,-0.375324,0.0639506,0.137441,0.01,0.996667
17.25,0.258113,-0.26154,-0.301804,1.753,0.01,0.996667
17.375,0.185548,0.100807,-0.875502,4.0842,0.01,0.996667
17.5,0.0909088,0.532179,-0.512503,2.2492,0.01,0.996667
17.625,0.0491281,0.690252,-0.190734,0.402595,0.01,0.996667
17.75,0.0403277,0.643432,0.0574475,-1.17056,0.01,0.996667
17.875,0.0707182,0.374448,0.482207,-3.31967,0.01,0.996667
18,0.148478,-0.125731,0.483273,-3.47537,0.01,0.996667
18.125,0.173523,-0.410418,-0.0268957,-1.27498,0.01,0.996667
18.25,0.149595,-0.469056,-0.347255,0.320579,0.01,0.996667
18.375,0.0837644,-0.317223,-0.742452,2.24775,0.01,0.996667
18.5,-0.0399536,0.102638,-1.05252,3.64415,0.01,0.996667
18.625,-0.135871,0.39888,-0.520109,1.22899,0.01,0.996667
18.75,-0.179336,0.445626,-0.188331,-0.42521,0.01,0.996667
18.875,-0.181151,0.289531,0.187699,-2.15913,0.01,0.996667
19,-0.12237,-0.127387,0.70477,-4.27749,0.01,0.996667
19.125,-0.0604398,-0.537447,0.245387,-2.07889,0.01,0.996667
19.25,-0.0504898,-0.682588,-0.0577008,-0.33469,0.01,0.996667
19.375,-0.0729498,-0.626344,-0.312802,1.27408,0.01,0.996667
19.5,-0.136939,-0.335014,-0.755548,3.5436,0.01,0.996667
19.625,-0.230504,0.118319,-0.514828,2.7153,0.01,0.996667
19.75,-0.263592,0.32762,-0.0576298,0.78664,0.01,0.996667
19.875,-0.249749,0.330755,0.279633,-0.74352,0.01,0.996667
20,-0.188447,0.122025,0.745306,-2.76103,0.01,0.996667
20.125,-0.0722097,-0.314672,0.864509,-3.12283,0.01,0.996667
20.25,0.00523451,-0.554571,0.421723,-0.88905,0.01,0.996667
20.375,0.0399524,-0.562461,0.138027,0.73829,0.01,0.996667
20.5,0.0358042,-0.359508,-0.242876,2.63297,0.01,0.996667
20.625,-0.0250104,0.104314,-0.559319,4.03479,0.01,0.996667
20.75,-0.060303,0.456629,-0.0366204,1.69725,0.01,0.996667
20.875,-0.0441137,0.561108,0.27745,0.023647,0.01,0.996667
21,0.0095593,0.458091,0.604803,-1.7618,0.01,0.996667
21.125,0.114917,0.0934006,1.01494,-3.75798,0.01,0.996667
21.25,0.211921,-0.25301,0.507486,-1.62869,0.01,0.996667
21.375,0.250727,-0.34644,0.134724,0.0526918,0.01,0.996667
21.5,0.245853,-0.242375,-0.231024,1.66961,0.01,0.996667
21.625,0.184062,0.101588,-0.764237,3.83201,0.01,0.996667
21.75,0.100812,0.512246,-0.444976,2.18462,0.01,0.996667
21.875,0.066922,0.664947,-0.128561,0.367414,0.01,0.996667
22,0.0661874,0.6129,0.125649,-1.22594,0.01,0.996667
22.125,0.105628,0.334318,0.549069,-3.38121,0.01,0.996667
22.25,0.180224,-0.125853,0.408147,-2.94885,0.01,0.996667
22.375,0.199556,-0.360516,-0.0554384,-0.953997,0.01,0.996667
22.5,0.171783,-0.38065,-0.387664,0.638744,0.01,0.996667
22.625,0.0977474,-0.181184,-0.837265,2.70466,0.01,0.996667
22.75,-0.0242944,0.231246,-0.87392,2.82238,0.01,0.996667
22.875,-0.102964,0.440401,-0.426567,0.68037,0.01,0.996667
23,-0.136379,0.42308,-0.108166,-0.944593,0.01,0.996667
23.125,-0.124967,0.189919,0.331875,-2.92219,0.01,0.996667
23.25,-0.0598154,-0.271794,0.483638,-3.47313,0.01,0.996667
23.375,-0.0299559,-0.560621,0.0368802,-1.29189,0.01,0.996667
23.5,-0.0429631,-0.619369,-0.235088,0.326255,0.01,0.996667
23.625,-0.091037,-0.469821,-0.564168,2.17475,0.01,0.996667
23.75,-0.186445,-0.0725554,-0.813538,3.5133,0.01,0.996667
23.875,-0.254529,0.230532,-0.29296,1.38158,0.01,0.996667
24,-0.267645,0.301181,0.0694013,-0.204258,0.01,0.996667
24.125,-0.23591,0.174789,0.463141,-1.90704,0.01,0.996667
24.25,-0.146024,-0.194248,0.887489,-3.59401,0.01,0.996667
24.375,-0.0599668,-0.519274,0.471453,-1.49881,0.01,0.996667
24.5,-0.0204783,-0.596009,0.17728,0.207134,0.01,0.996667
24.625,-0.0163505,-0.467145,-0.133668,1.92203,0.01,0.996667
24.75,-0.0620936,-0.0896934,-0.568213,3.95611,0.01,0.996667
24.875,-0.110477,0.310886,-0.133079,2.11234,0.01,0.996667
25,-0.102581,0.459794,0.233042,0.349561,0.01,0.996667
25.125,-0.0536503,0.400101,0.564315,-1.36529,0.01,0.996667
25.25,0.0455005,0.0929287,1.00274,-3.4368,0.01,0.996667
25.375,0.151428,-0.254825,0.602642,-1.71257,0.01,0.996667
25.5,0.201682,-0.35347,0.224271,0.0446793,0.01,0.996667
25.625,0.208063,-0.248154,-0.139244,1.68965,0.01,0.996667
25.75,0.159265,0.0934493,-0.633824,3.71195,0.01,0.996667
25.875,0.0928839,0.488186,-0.321917,2.12023,0.01,0.996667
26,0.0738723,0.636381,-0.0100609,0.343536,0.01,0.996667
26.125,0.0883346,0.580423,0.251651,-1.27345,0.01,0.996667
26.25,0.143677,0.294551,0.656929,-3.36745,0.01,0.996667
26.375,0.220034,-0.115034,0.39146,-2.41773,0.01,0.996667
26.5,0.240181,-0.296666,-0.0367648,-0.598166,0.01,0.996667
26.625,0.214046,-0.274057,-0.387413,0.987895,0.01,0.996667
26.75,0.137253,-0.0267677,-0.866535,3.05301,0.01,0.996667
26.875,0.0274583,0.352633,-0.705533,2.1915,0.01,0.996667
27,-0.0356756,0.49947,-0.334917,0.27165,0.01,0.996667
27.125,-0.0587516,0.431644,-0.0245368,-1.37815,0.01,0.996667
27.25,-0.034818,0.133469,0.435813,-3.47584,0.01,0.996667
27.375,0.0201905,-0.301913,0.254436,-2.65345,0.01,0.996667
27.5,0.0254686,-0.507037,-0.13476,-0.741963,0.01,0.996667
27.625,-0.00957569,-0.498202,-0.42958,0.905206,0.01,0.996667
27.75,-0.0874221,-0.260079,-0.840136,2.9828,0.01,0.996667
27.875,-0.191494,0.119056,-0.640199,2.25882,0.01,0.996667
28,-0.242924,0.278704,-0.213376,0.409445,0.01,0.996667
28.125,-0.247807,0.233164,0.141922,-1.1559,0.01,0.996667
28.25,-0.201515,-0.0300541,0.62371,-3.1338,0.01,0.996667
28.375,-0.11888,-0.427719,0.515309,-2.41587,0.01,0.996667
28.5,-0.0777056,-0.605145,0.174709,-0.531625,0.01,0.996667
28.625,-0.0718808,-0.572432,-0.0864436,1.06792,0.01,0.996667
28.75,-0.104966,-0.31998,-0.474312,3.07205,0.01,0.996667
28.875,-0.170063,0.100866,-0.365103,2.77104,0.01,0.996667
29,-0.185849,0.320729,0.0788605,0.85694,0.01,0.996667
29.125,-0.154729,0.327793,0.42031,-0.758985,0.01,0.996667
29.25,-0.0758921,0.111765,0.866317,-2.78445,0.01,0.996667
29.375,0.0371803,-0.254761,0.75111,-2.2219,0.01,0.996667
29.5,0.10447,-0.405215,0.354518,-0.294843,0.01,0.996667
29.625,0.128467,-0.340448,0.0207917,1.34828,0.01,0.996667
29.75,0.103358,-0.0491242,-0.44331,3.36611,0.01,0.996667
29.875,0.0476536,0.36561,-0.275593,2.5058,0.01,0.996667
