time,a1,a2,v1,v2,initial_a1,initial_a2
14.75,-0.173889,0.0440388,0.694063,-4.00482,-0.00333333,1.00333
14.875,-0.0816887,-0.468288,0.510596,-3.01938,-0.00333333,1.00333
15,-0.0456071,-0.704861,0.120524,-0.954999,-0.00333333,1.00333
15.125,-0.0452597,-0.727527,-0.110702,0.580122,-0.00333333,1.00333
15.25,-0.0768715,-0.548182,-0.432809,2.41755,-0.00333333,1.00333
15.375,-0.164044,-0.0872872,-0.845502,4.43278,-0.00333333,1.00333
15.5,-0.230228,0.307095,-0.234112,1.93444,-0.00333333,1.00333
15.625,-0.235152,0.440689,0.129848,0.282107,-0.00333333,1.00333
15.75,-0.199047,0.379744,0.46191,-1.31289,-0.00333333,1.00333
15.875,-0.109693,0.0748915,1.023,-3.77085,-0.00333333,1.00333
16,0.0166633,-0.383623,0.763724,-2.52604,-0.00333333,1.00333
16.125,0.0843834,-0.562118,0.365047,-0.499834,-0.00333333,1.00333
16.25,0.112229,-0.525882,0.0763964,1.08072,-0.00333333,1.00333
16.375,0.0971476,-0.27341,-0.370115,3.13687,-0.00333333,1.00333
16.5,0.0211027,0.24358,-0.577203,3.96973,-0.00333333,1.00333
16.625,-0.0146562,0.574356,-0.0576493,1.54653,-0.00333333,1.00333
16.75,-0.00356587,0.663962,0.219191,-0.0700729,-0.00333333,1.00333
16.875,0.0409824,0.552125,0.518055,-1.80786,-0.00333333,1.00333
17,0.137073,0.171858,1.00572,-4.18527,-0.00333333,1.00333
17.125,0.234495,-0.239191,0.481462,-2.05753,-0.00333333,1.00333
17.25,0.268209,-0.381218,0.088947,-0.325415,-0.00333333,1.00333
17.375,0.258971,-0.328464,-0.246443,1.20131,-0.00333333,1.00333
17.5,0.198524,-0.0521964,-0.775594,3.42224,-0.00333333,1.00333
17.625,0.0884293,0.420232,-0.712913,2.94146,-0.00333333,1.00333
17.75,0.0277274,0.643401,-0.309439,0.816431,-0.00333333,1.00333
17.875,0.00507966,0.646081,-0.0551047,-0.759806,-0.00333333,1.00333
18,0.0182864,0.440959,0.30757,-2.65787,-0.00333333,1.00333
18.125,0.0885962,-0.0369979,0.646586,-4.23743,-0.00333333,1.00333
18.25,0.131472,-0.406288,0.0767838,-1.79319,-0.00333333,1.00333
18.375,0.118988,-0.522756,-0.255768,-0.127848,-0.00333333,1.00333
18.5,0.0676312,-0.435591,-0.586779,1.6041,-0.00333333,1.00333
18.625,-0.0379544,-0.0837376,-1.09416,3.95738,-0.00333333,1.00333
18.75,-0.150442,0.307542,-0.620706,1.90764,-0.00333333,1.00333
18.875,-0.202613,0.427295,-0.243072,0.119198,-0.00333333,1.00333
19,-0.212792,0.345208,0.093456,-1.46734,-0.00333333,1.00333
19.125,-0.170313,0.0307422,0.635436,-3.7377,-0.00333333,1.00333
19.25,-0.0860698,-0.445577,0.47459,-2.84488,-0.00333333,1.00333
19.375,-0.0531706,-0.665665,0.0982261,-0.838524,-0.00333333,1.00333
19.5,-0.0561331,-0.672798,-0.144252,0.721154,-0.00333333,1.00333
19.625,-0.0937593,-0.4702,-0.49936,2.66566,-0.00333333,1.00333
19.75,-0.181966,-0.0105006,-0.701999,3.7668,-0.00333333,1.00333
19.875,-0.232356,0.307489,-0.148442,1.47595,-0.00333333,1.00333
20,-0.228346,0.390205,0.198118,-0.110772,-0.00333333,1.00333
20.125,-0.181615,0.273687,0.575791,-1.85261,-0.00333333,1.00333
20.25,-0.0756555,-0.104178,1.05063,-3.86731,-0.00333333,1.00333
20.375,0.0273249,-0.454602,0.573451,-1.60656,-0.00333333,1.00333
20.5,0.0773253,-0.541036,0.247671,0.141476,-0.00333333,1.00333
20.625,0.0891758,-0.421865,-0.0785984,1.82271,-0.00333333,1.00333
20.75,0.0474861,-0.0518499,-0.607526,4.14269,-0.00333333,1.00333
20.875,-0.0144244,0.40195,-0.241033,2.48678,-0.00333333,1.00333
21,-0.019527,0.589001,0.122605,0.624813,-0.00333333,1.00333
21.125,0.0127352,0.567538,0.39938,-0.995708,-0.00333333,1.00333
21.25,0.0872321,0.314464,0.836798,-3.21328,-0.00333333,1.00333
21.375,0.197096,-0.121538,0.680397,-2.70177,-0.00333333,1.00333
21.5,0.250584,-0.324992,0.218862,-0.714462,-0.00333333,1.00333
21.625,0.256824,-0.318553,-0.119217,0.815247,-0.00333333,1.00333
21.75,0.215816,-0.104339,-0.578653,2.76214,-0.00333333,1.00333
21.875,0.118389,0.338134,-0.747197,3.29311,-0.00333333,1.00333
22,0.0546834,0.601647,-0.316462,1.08099,-0.00333333,1.00333
22.125,0.0319872,0.634452,-0.0542599,-0.526476,-0.00333333,1.00333
22.25,0.0439783,0.46192,0.278737,-2.34026,-0.00333333,1.00333
22.375,0.108205,0.0306277,0.630902,-4.02871,-0.00333333,1.00333
22.5,0.153609,-0.333857,0.101208,-1.7936,-0.00333333,1.00333
22.625,0.143133,-0.449539,-0.248538,-0.115285,-0.00333333,1.00333
22.75,0.0914776,-0.359816,-0.598965,1.63381,-0.00333333,1.00333
22.875,-0.0144693,-0.0128975,-1.04665,3.67309,-0.00333333,1.00333
23,-0.119318,0.331648,-0.583913,1.60739,-0.00333333,1.00333
23.125,-0.168619,0.418547,-0.226099,-0.133271,-0.00333333,1.00333
23.25,-0.175876,0.301204,0.129825,-1.80159,-0.00333333,1.00333
23.375,-0.127253,-0.0610446,0.645101,-3.94899,-0.00333333,1.00333
23.5,-0.0619384,-0.477563,0.292242,-2.22704,-0.00333333,1.00333
23.625,-0.0475861,-0.637223,-0.0317218,-0.429207,-0.00333333,1.00333
23.75,-0.0673742,-0.592206,-0.293725,1.18157,-0.00333333,1.00333
23.875,-0.128185,-0.316704,-0.714849,3.3468,-0.00333333,1.00333
24,-0.216804,0.111826,-0.49563,2.59534,-0.00333333,1.00333
24.125,-0.248542,0.309691,-0.050134,0.704372,-0.00333333,1.00333
24.25,-0.233537,0.301609,0.292741,-0.846998,-0.00333333,1.00333
24.375,-0.169754,0.0770373,0.766913,-2.88951,-0.00333333,1.00333
24.5,-0.0596902,-0.336901,0.762496,-2.70813,-0.00333333,1.00333
24.625,0.00801422,-0.5373,0.359988,-0.642141,-0.00333333,1.00333
24.75,0.0350817,-0.515937,0.0715541,0.979295,-0.00333333,1.00333
24.875,0.0205371,-0.276587,-0.345452,2.98695,-0.00333333,1.00333
25,-0.042152,0.183526,-0.427342,3.36824,-0.00333333,1.00333
25.125,-0.0638578,0.462271,0.0378765,1.23212,-0.00333333,1.00333
25.25,-0.0397054,0.513359,0.341023,-0.400331,-0.00333333,1.00333
25.375,0.0245075,0.349156,0.719728,-2.35093,-0.00333333,1.00333
25.5,0.135726,-0.0478983,0.85767,-3.10143,-0.00333333,1.00333
25.625,0.210176,-0.295358,0.366905,-0.976056,-0.00333333,1.00333
25.75,0.234012,-0.316666,0.0207373,0.606713,-0.00333333,1.00333
25.875,0.212196,-0.134271,-0.402182,2.42172,-0.00333333,1.00333
26,0.133883,0.279504,-0.679929,3.4406,-0.00333333,1.00333
26.125,0.0767429,0.571047,-0.258761,1.29651,-0.00333333,1.00333
26.25,0.0617753,0.629158,0.00791367,-0.327939,-0.00333333,1.00333
26.375,0.080496,0.483632,0.318075,-2.08807,-0.00333333,1.00333
26.5,0.146577,0.0926582,0.644127,-3.7313,-0.00333333,1.00333
26.625,0.197177,-0.252951,0.151469,-1.70797,-0.00333333,1.00333
26.75,0.192212,-0.35953,-0.212695,-0.0512784,-0.00333333,1.00333
26.875,0.143705,-0.262394,-0.584582,1.68797,-0.00333333,1.00333
27,0.0408545,0.0794661,-0.979644,3.40203,-0.00333333,1.00333
27.125,-0.0561734,0.386441,-0.547147,1.37021,-0.00333333,1.00333
27.25,-0.102748,0.446671,-0.213023,-0.344616,-0.00333333,1.00333
27.375,-0.108176,0.298879,0.151035,-2.09481,-0.00333333,1.00333
27.5,-0.0590728,-0.0933044,0.556445,-3.81614,-0.00333333,1.00333
27.625,-0.0144275,-0.454774,0.130285,-1.81689,-0.00333333,1.00333
27.75,-0.0188361,-0.571517,-0.180259,-0.112898,-0.00333333,1.00333
27.875,-0.0591643,-0.482312,-0.482875,1.60667,-0.00333333,1.00333
28,-0.145419,-0.150639,-0.848011,3.45887,-0.00333333,1.00333
28.125,-0.227182,0.18626,-0.405509,1.66944,-0.00333333,1.00333
28.25,-0.252838,0.286766,-0.0247008,0.00934989,-0.00333333,1.00333
28.375,-0.233576,0.189636,0.350478,-1.6243,-0.00333333,1.00333
28.5,-0.159044,-0.139796,0.804559,-3.45833,-0.00333333,1.00333
28.625,-0.0755677,-0.48274,0.463133,-1.70759,-0.00333333,1.00333
28.75,-0.0379271,-0.583206,0.159314,0.0268142,-0.00333333,1.00333
28.875,-0.0354731,-0.478395,-0.137597,1.70265,-0.00333333,1.00333
29,-0.079421,-0.135432,-0.549547,3.68317,-0.00333333,1.00333
29.125,-0.130526,0.254669,-0.171359,2.11604,-0.00333333,1.00333
29.25,-0.126813,0.40438,0.205321,0.357209,-0.00333333,1.00333
29.375,-0.0806684,0.346249,0.546475,-1.34386,-0.00333333,1.00333
29.5,0.015521,0.0481318,0.96101,-3.26201,-0.00333333,1.00333
29.625,0.116824,-0.277282,0.581871,-1.57986,-0.00333333,1.00333
29.75,0.165541,-0.361382,0.216638,0.158491,-0.00333333,1.00333
29.875,0.170862,-0.239834,-0.150861,1.84328,-0.00333333,1.00333
