time,a1,a2,v1,v2,initial_a1,initial_a2
8.125,0.252742,-0.541391,0.185047,-0.172504,-0.01,0.996667
8.25,0.257974,-0.473318,-0.112014,1.28747,-0.01,0.996667
8.375,0.216485,-0.193149,-0.61998,3.44107,-0.01,0.996667
8.5,0.10275,0.380338,-0.843744,4.20727,-0.01,0.996667
8.625,0.0365899,0.720579,-0.304772,1.57461,-0.01,0.996667
8.75,0.0145052,0.815718,-0.0670926,0.00542518,-0.01,0.996667
8.875,0.019609,0.723176,0.164929,-1.53115,-0.01,0.996667
9,0.0662852,0.398327,0.662987,-3.96265,-0.01,0.996667
9.125,0.168304,-0.188344,0.587009,-3.79181,-0.01,0.996667
9.25,0.202684,-0.498871,0.0412953,-1.46,-0.01,0.996667
9.375,0.188412,-0.584308,-0.255658,0.0608134,-0.01,0.996667
9.5,0.137816,-0.477852,-0.578185,1.73238,-0.01,0.996667
9.625,0.0292972,-0.0964471,-1.22253,4.61062,-0.01,0.996667
9.75,-0.104046,0.394582,-0.736307,2.4685,-0.01,0.996667
9.875,-0.168611,0.571168,-0.342582,0.526523,-0.01,0.996667
10,-0.193994,0.543002,-0.060826,-0.974143,-0.01,0.996667
10.125,-0.178285,0.312351,0.361367,-2.87872,-0.01,0.996667
10.25,-0.0907471,-0.221455,0.857516,-4.87241,-0.01,0.996667
10.375,-0.0261789,-0.637069,0.242046,-2.02196,-0.01,0.996667
10.5,-0.0150008,-0.780425,-0.0350635,-0.357306,-0.01,0.996667
10.625,-0.0329068,-0.73173,-0.260568,1.16658,-0.01,0.996667
10.75,-0.0881885,-0.461593,-0.690036,3.39539,-0.01,0.996667
10.875,-0.200138,0.0864902,-0.758874,3.89784,-0.01,0.996667
11,-0.253722,0.40376,-0.1767,1.47164,-0.01,0.996667
11.125,-0.254782,0.49019,0.144394,-0.0452673,-0.01,0.996667
11.25,-0.217016,0.388864,0.481614,-1.65447,-0.01,0.996667
11.375,-0.121297,0.0277653,1.11387,-4.3638,-0.01,0.996667
11.5,0.00647128,-0.459895,0.725583,-2.53271,-0.01,0.996667
11.625,0.0706199,-0.641671,0.34744,-0.54728,-0.01,0.996667
11.75,0.0977625,-0.613762,0.0840009,0.991538,-0.01,0.996667
11.875,0.085897,-0.37791,-0.324181,2.94777,-0.01,0.996667
12,0.00640447,0.156759,-0.739801,4.70591,-0.01,0.996667
12.125,-0.0434655,0.558071,-0.125001,1.95898,-0.01,0.996667
12.25,-0.0389135,0.694611,0.172191,0.298853,-0.01,0.996667
12.375,-0.00184546,0.634997,0.433909,-1.30177,-0.01,0.996667
12.5,0.0795513,0.332879,0.938995,-3.79674,-0.01,0.996667
12.625,0.202748,-0.177716,0.725342,-3.03645,-0.01,0.996667
12.75,0.259429,-0.412416,0.240367,-0.937407,-0.01,0.996667
12.875,0.269586,-0.435988,-0.072725,0.541462,-0.01,0.996667
13,0.238007,-0.266669,-0.468346,2.29159,-0.01,0.996667
13.125,0.13954,0.18386,-1.03135,4.56695,-0.01,0.996667
13.25,0.0451304,0.591453,-0.483648,1.94073,-0.01,0.996667
13.375,0.00481831,0.719307,-0.189705,0.203702,-0.01,0.996667
13.5,-0.00397535,0.649195,0.0606576,-1.35509,-0.01,0.996667
13.625,0.0287523,0.352518,0.529163,-3.62719,-0.01,0.996667
13.75,0.115098,-0.193833,0.522657,-3.6977,-0.01,0.996667
13.875,0.14335,-0.496533,-0.00191511,-1.39129,-0.01,0.996667
14,0.12373,-0.570429,-0.30003,0.182466,-0.01,0.996667
14.125,0.066488,-0.441969,-0.646574,1.98791,-0.01,0.996667
14.25,-0.0503387,-0.0277244,-1.16629,4.36568,-0.01,0.996667
14.375,-0.16061,0.36536,-0.584173,1.83288,-0.01,0.996667
14.5,-0.209494,0.479649,-0.225555,0.0992675,-0.01,0.996667
14.625,-0.21836,0.397095,0.0971732,-1.45487,-0.01,0.996667
14.75,-0.175774,0.0846699,0.648644,-3.77881,-0.01,0.996667
14.875,-0.0813502,-0.433981,0.56255,-3.22357,-0.01,0.996667
15,-0.0407234,-0.689277,0.146118,-1.07033,-0.01,0.996667
15.125,-0.0376184,-0.725366,-0.0896338,0.472619,-0.01,0.996667
15.25,-0.0660153,-0.561822,-0.398455,2.25725,-0.01,0.996667
15.375,-0.149158,-0.119542,-0.865651,4.5077,-0.01,0.996667
15.5,-0.220824,0.296883,-0.269634,2.07778,-0.01,0.996667
15.625,-0.22934,0.445061,0.104335,0.385498,-0.01,0.996667
15.75,-0.196706,0.397747,0.428927,-1.18786,-0.01,0.996667
15.875,-0.11305,0.11406,0.969005,-3.5753,-0.01,0.996667
16,0.0143992,-0.354928,0.798662,-2.7332,-0.01,0.996667
16.125,0.0847981,-0.553406,0.377954,-0.631205,-0.01,0.996667
16.25,0.114129,-0.533178,0.0902525,0.946884,-0.01,0.996667
16.375,0.101955,-0.301358,-0.332665,2.92117,-0.01,0.996667
16.5,0.0271472,0.204056,-0.636414,4.17503,-0.01,0.996667
16.625,-0.0150939,0.557521,-0.0962247,1.68142,-0.01,0.996667
16.75,-0.00810888,0.661976,0.18891,0.043762,-0.01,0.996667
16.875,0.0322316,0.566243,0.477206,-1.65036,-0.01,0.996667
17,0.12218,0.209523,0.981021,-4.10543,-0.01,0.996667
17.125,0.223773,-0.223084,0.518043,-2.24817,-0.01,0.996667
17.25,0.260807,-0.383981,0.110133,-0.45406,-0.01,0.996667
17.375,0.254385,-0.347356,-0.219488,1.06162,-0.01,0.996667
17.5,0.198846,-0.0935767,-0.722751,3.19702,-0.01,0.996667
17.625,0.088459,0.381619,-0.761208,3.17188,-0.01,0.996667
17.75,0.0236387,0.62703,-0.330608,0.955797,-0.01,0.996667
17.875,-0.00120901,0.645965,-0.0722387,-0.629341,-0.01,0.996667
18,0.00906428,0.460036,0.273287,-2.46424,-0.01,0.996667
18.125,0.0763822,0.000262009,0.68676,-4.36668,-0.01,0.996667
18.25,0.125912,-0.392482,0.119762,-1.9429,-0.01,0.996667
18.375,0.117993,-0.524933,-0.222064,-0.247368,-0.01,0.996667
18.5,0.0713037,-0.454467,-0.541872,1.44227,-0.01,0.996667
18.625,-0.0274674,-0.127012,-1.06015,3.85848,-0.01,0.996667
18.75,-0.143397,0.286083,-0.654131,2.11678,-0.01,0.996667
18.875,-0.19842,0.427061,-0.260254,0.267494,-0.01,0.996667
19,-0.210988,0.363912,0.0687837,-1.30079,-0.01,0.996667
19.125,-0.17331,0.0759573,0.586225,-3.49187,-0.01,0.996667
19.25,-0.08677,-0.406812,0.5332,-3.07779,-0.01,0.996667
19.375,-0.0485083,-0.649261,0.129625,-0.980441,-0.01,0.996667
19.5,-0.0479727,-0.673173,-0.116512,0.584336,-0.01,0.996667
19.625,-0.0812562,-0.491124,-0.453209,2.45677,-0.01,0.996667
19.75,-0.166486,-0.0452448,-0.748237,3.95702,-0.01,0.996667
19.875,-0.222998,0.29832,-0.186063,1.63615,-0.01,0.996667
20,-0.223031,0.398448,0.167361,0.0207856,-0.01,0.996667
20.125,-0.18081,0.300407,0.530126,-1.67282,-0.01,0.996667
20.25,-0.0809734,-0.0546833,1.04324,-3.87582,-0.01,0.996667
20.375,0.0263011,-0.430196,0.604191,-1.80472,-0.01,0.996667
20.5,0.0789829,-0.537505,0.264466,-0.0103958,-0.01,0.996667
20.625,0.0933044,-0.438492,-0.0518002,1.63839,-0.01,0.996667
20.75,0.0564704,-0.0966891,-0.575693,3.95471,-0.01,0.996667
20.875,-0.0104765,0.372656,-0.300066,2.69795,-0.01,0.996667
21,-0.0213502,0.58057,0.0845925,0.766281,-0.01,0.996667
21.125,0.00621932,0.577045,0.358731,-0.838113,-0.01,0.996667
21.25,0.0742165,0.349149,0.774086,-2.97203,-0.01,0.996667
21.375,0.184143,-0.0913513,0.731801,-2.9621,-0.01,0.996667
21.5,0.242373,-0.320874,0.246331,-0.882169,-0.01,0.996667
21.625,0.251847,-0.33422,-0.0912586,0.654211,-0.01,0.996667
21.75,0.215624,-0.144128,-0.526082,2.52188,-0.01,0.996667
21.875,0.120406,0.288621,-0.799178,3.52636,-0.01,0.996667
22,0.051027,0.579512,-0.348169,1.25517,-0.01,0.996667
22.125,0.0251202,0.631904,-0.0777765,-0.374532,-0.01,0.996667
22.25,0.0334993,0.480903,0.239993,-2.13136,-0.01,0.996667
22.375,0.0936438,0.0718389,0.656334,-4.10168,-0.01,0.996667
22.5,0.145938,-0.317981,0.150273,-1.97605,-0.01,0.996667
22.625,0.140649,-0.453115,-0.210368,-0.259826,-0.01,0.996667
22.75,0.0943065,-0.383433,-0.547683,1.4417,-0.01,0.996667
22.875,-0.00462812,-0.0618476,-1.02656,3.63626,-0.01,0.996667
23,-0.113643,0.308304,-0.61941,1.83298,-0.01,0.996667
23.125,-0.166167,0.419007,-0.247177,0.0393237,-0.01,0.996667
23.25,-0.176535,0.324488,0.0966894,-1.59374,-0.01,0.996667
23.375,-0.133393,-0.007688,0.617068,-3.78711,-0.01,0.996667
23.5,-0.0626891,-0.443128,0.350612,-2.45473,-0.01,0.996667
23.625,-0.0427027,-0.625759,0.00479919,-0.587208,-0.01,0.996667
23.75,-0.057985,-0.600768,-0.25432,1.00633,-0.01,0.996667
23.875,-0.112524,-0.352343,-0.658685,3.10983,-0.01,0.996667
24,-0.202692,0.0837415,-0.552748,2.85109,-0.01,0.996667
24.125,-0.239986,0.3074,-0.0850989,0.873474,-0.01,0.996667
24.25,-0.229248,0.319703,0.25555,-0.676682,-0.01,0.996667
24.375,-0.171538,0.121073,0.70597,-2.64232,-0.01,0.996667
24.5,-0.0624185,-0.292415,0.813048,-2.96872,-0.01,0.996667
24.625,0.010125,-0.520796,0.386788,-0.826671,-0.01,0.996667
24.75,0.0401597,-0.521356,0.0963593,0.799763,-0.01,0.996667
24.875,0.0299423,-0.308737,-0.297773,2.72645,-0.01,0.996667
25,-0.0320145,0.141854,-0.492702,3.6005,-0.01,0.996667
25.125,-0.0612472,0.447908,-0.010571,1.40998,-0.01,0.996667
25.25,-0.0425994,0.519669,0.297301,-0.23312,-0.01,0.996667
25.375,0.0151008,0.380389,0.655114,-2.10456,-0.01,0.996667
25.5,0.122227,-0.00417004,0.899808,-3.33316,-0.01,0.996667
25.625,0.202242,-0.282999,0.40025,-1.18653,-0.01,0.996667
25.75,0.229666,-0.32819,0.0493154,0.420026,-0.01,0.996667
25.875,0.212518,-0.172383,-0.35163,2.16648,-0.01,0.996667
26,0.137843,0.222698,-0.723469,3.61511,-0.01,0.996667
26.125,0.0738111,0.544002,-0.302642,1.50107,-0.01,0.996667
26.25,0.0543669,0.624662,-0.0242176,-0.156711,-0.01,0.996667
26.375,0.0685049,0.502826,0.272432,-1.86436,-0.01,0.996667
26.5,0.129569,0.136185,0.658252,-3.7727,-0.01,0.996667
26.625,0.186886,-0.236228,0.203462,-1.92019,-0.01,0.996667
26.75,0.187415,-0.36556,-0.172219,-0.219911,-0.01,0.996667
26.875,0.1446,-0.291568,-0.529356,1.46967,-0.01,0.996667
27,0.0484872,0.0253412,-0.973654,3.42274,-0.01,0.996667
27.125,-0.0533132,0.360504,-0.584783,1.60712,-0.01,0.996667
27.25,-0.103484,0.446531,-0.237927,-0.151925,-0.01,0.996667
27.375,-0.112697,0.324918,0.110533,-1.8516,-0.01,0.996667
27.5,-0.0685331,-0.0388012,0.565945,-3.80695,-0.01,0.996667
27.625,-0.016571,-0.426408,0.189783,-2.04133,-0.01,0.996667
27.75,-0.0148165,-0.567158,-0.136473,-0.289751,-0.01,0.996667
27.875,-0.0492768,-0.501885,-0.428173,1.38458,-0.01,0.996667
28,-0.12844,-0.198157,-0.828807,3.40408,-0.01,0.996667
28.125,-0.215267,0.164875,-0.454061,1.92019,-0.01,0.996667
28.25,-0.245765,0.291925,-0.0585108,0.200658,-0.01,0.996667
28.375,-0.231244,0.219941,0.303828,-1.39703,-0.01,0.996667
28.5,-0.163184,-0.0802359,0.783096,-3.36969,-0.01,0.996667
28.625,-0.0747175,-0.446995,0.512744,-1.9555,-0.01,0.996667
28.75,-0.0323474,-0.573707,0.19013,-0.161815,-0.01,0.996667
28.875,-0.0258004,-0.493524,-0.0984146,1.48192,-0.01,0.996667
29,-0.064049,-0.18065,-0.525381,3.5401,-0.01,0.996667
29.125,-0.120771,0.229026,-0.234754,2.35739,-0.01,0.996667
29.25,-0.123651,0.404146,0.158851,0.539133,-0.01,0.996667
29.375,-0.0836575,0.370082,0.489829,-1.12432,-0.01,0.996667
29.5,0.00476716,0.100975,0.926233,-3.16035,-0.01,0.996667
29.625,0.109921,-0.248781,0.626464,-1.8469,-0.01,0.996667
29.75,0.162919,-0.361611,0.24552,-0.0509442,-0.01,0.996667
29.875,0.172397,-0.26772,-0.108342,1.5933,-0.01,0.996667
