time,a1,a2,v1,v2,initial_a1,initial_a2
11.625,0.0544914,-0.604576,0.00722821,1.45923,0.01,0.99
11.75,0.0284782,-0.292581,-0.493657,3.7817,0.01,0.99
11.875,-0.0539137,0.269798,-0.481109,3.74567,0.01,0.99
12,-0.0777365,0.576804,0.0286392,1.41947,0.01,0.99
12.125,-0.0560846,0.653673,0.305167,-0.161842,0.01,0.99
12.25,0.000204072,0.528221,0.624922,-1.95406,0.01,0.99
12.375,0.113284,0.116775,1.15398,-4.46553,0.01,0.99
12.5,0.222601,-0.297759,0.560445,-1.98936,0.01,0.99
12.625,0.266968,-0.431254,0.180497,-0.260441,0.01,0.99
12.75,0.269885,-0.371631,-0.14348,1.24022,0.01,0.99
12.875,0.223005,-0.0939955,-0.668829,3.43049,0.01,0.99
13,0.115898,0.422648,-0.728587,3.46524,0.01,0.99
13.125,0.0567119,0.697083,-0.283347,1.16408,0.01,0.99
13.25,0.0366574,0.742917,-0.0470965,-0.397392,0.01,0.99
13.375,0.0470785,0.592052,0.242977,-2.10731,0.01,0.99
13.5,0.110786,0.169552,0.787355,-4.66608,0.01,0.99
13.625,0.181514,-0.303987,0.248821,-2.48003,0.01,0.99
13.75,0.185455,-0.493245,-0.147524,-0.669572,0.01,0.99
13.875,0.148236,-0.480235,-0.453175,0.907039,0.01,0.99
14,0.064824,-0.238197,-0.941221,3.19308,0.01,0.99
14.125,-0.071146,0.241644,-0.92327,3.11748,0.01,0.99
14.25,-0.152413,0.4749,-0.437234,0.844369,0.01,0.99
14.375,-0.187586,0.480369,-0.129818,-0.730454,0.01,0.99
14.5,-0.181027,0.282522,0.273851,-2.56077,0.01,0.99
14.625,-0.10873,-0.194238,0.757381,-4.50901,0.01,0.99
14.75,-0.0494154,-0.593683,0.21682,-1.95427,0.01,0.99
14.875,-0.0416954,-0.727304,-0.0671662,-0.26477,0.01,0.99
15,-0.0647238,-0.663581,-0.313841,1.32747,0.01,0.99
15.125,-0.129322,-0.363225,-0.778346,3.69165,0.01,0.99
15.25,-0.230114,0.127485,-0.56369,2.98142,0.01,0.99
15.375,-0.267292,0.362037,-0.0831983,0.958756,0.01,0.99
15.5,-0.257052,0.387328,0.243387,-0.547791,0.01,0.99
15.625,-0.202462,0.209917,0.671106,-2.44366,0.01,0.99
15.75,-0.0842134,-0.237978,1.02288,-3.84443,0.01,0.99
15.875,0.00840061,-0.551143,0.505956,-1.33451,0.01,0.99
16,0.0525345,-0.609898,0.214948,0.335399,0.01,0.99
16.125,0.0607761,-0.465695,-0.109301,2.04784,0.01,0.99
16.25,0.0131076,-0.0572842,-0.665549,4.50334,0.01,0.99
16.375,-0.048341,0.411153,-0.205891,2.49027,0.01,0.99
16.5,-0.0488784,0.599536,0.159524,0.643165,0.01,0.99
16.625,-0.012001,0.580847,0.436245,-0.971296,0.01,0.99
16.75,0.0674935,0.329251,0.889114,-3.25267,0.01,0.99
16.875,0.188668,-0.131693,0.773616,-2.90901,0.01,0.99
17,0.251947,-0.352363,0.290327,-0.815494,0.01,0.99
17.125,0.267357,-0.358394,-0.0409733,0.704193,0.01,0.99
17.25,0.237588,-0.163301,-0.47528,2.55731,0.01,0.99
17.375,0.144258,0.29145,-0.830945,3.8941,0.01,0.99
17.5,0.073027,0.618883,-0.349365,1.48391,0.01,0.99
17.625,0.0468546,0.698214,-0.0859429,-0.15723,0.01,0.99
17.75,0.0522005,0.578495,0.193597,-1.82627,0.01,0.99
17.875,0.106127,0.204662,0.69113,-4.21292,0.01,0.99
18,0.174481,-0.253495,0.262264,-2.49517,0.01,0.99
18.125,0.179453,-0.442836,-0.145347,-0.655184,0.01,0.99
18.25,0.141642,-0.426163,-0.465698,0.954286,0.01,0.99
18.375,0.0556641,-0.175753,-0.959515,3.2378,0.01,0.99
18.5,-0.0719547,0.262429,-0.825623,2.63673,0.01,0.99
18.625,-0.144961,0.451038,-0.388197,0.555073,0.01,0.99
18.75,-0.173807,0.42072,-0.0707721,-1.03617,0.01,0.99
18.875,-0.156797,0.174713,0.390317,-3.0613,0.01,0.99
19,-0.0820558,-0.311583,0.552079,-3.61719,0.01,0.99
19.125,-0.0451189,-0.610242,0.0914406,-1.34547,0.01,0.99
19.25,-0.0506289,-0.676252,-0.167794,0.25611,0.01,0.99
19.375,-0.0888386,-0.539328,-0.471743,2.03354,0.01,0.99
19.5,-0.176925,-0.139961,-0.858951,3.98918,0.01,0.99
19.625,-0.251485,0.228466,-0.317574,1.8069,0.01,0.99
19.75,-0.266157,0.34643,0.0598314,0.15727,0.01,0.99
19.875,-0.237286,0.269354,0.418316,-1.45087,0.01,0.99
20,-0.152497,-0.0497464,0.956689,-3.70512,0.01,0.99
20.125,-0.0438528,-0.453288,0.638096,-2.10444,0.01,0.99
20.25,0.012399,-0.591632,0.293866,-0.227883,0.01,0.99
20.375,0.0318131,-0.520057,0.00556488,1.39941,0.01,0.99
20.5,0.00557242,-0.215767,-0.473348,3.63217,0.01,0.99
20.625,-0.0598947,0.267295,-0.3286,3.02845,0.01,0.99
20.75,-0.0708924,0.508538,0.105958,0.988092,0.01,0.99
20.875,-0.0391386,0.531045,0.400152,-0.633177,0.01,0.99
21,0.0339737,0.331129,0.811457,-2.72108,0.01,0.99
21.125,0.152701,-0.0941926,0.842012,-2.99451,0.01,0.99
21.25,0.22447,-0.324294,0.351357,-0.855614,0.01,0.99
21.375,0.246887,-0.332362,0.0112073,0.705663,0.01,0.99
21.5,0.223414,-0.136209,-0.423715,2.55973,0.01,0.99
21.625,0.140719,0.300919,-0.709368,3.59615,0.01,0.99
21.75,0.0818122,0.603049,-0.267599,1.35154,0.01,0.99
21.875,0.0654494,0.667878,-0.00707163,-0.270751,0.01,0.99
22,0.0815023,0.531068,0.289575,-2.00213,0.01,0.99
22.125,0.146133,0.140449,0.691239,-3.98939,0.01,0.99
22.25,0.204103,-0.245486,0.193168,-1.9722,0.01,0.99
22.375,0.203078,-0.380893,-0.185083,-0.269796,0.01,0.99
22.5,0.158852,-0.313819,-0.538521,1.40818,0.01,0.99
22.625,0.0603675,0.00117695,-1.02897,3.56744,0.01,0.99
22.75,-0.0508293,0.36545,-0.64922,1.79514,0.01,0.99
22.875,-0.108039,0.470135,-0.291339,-0.0217215,0.01,0.99
23,-0.124483,0.365885,0.0450908,-1.69098,0.01,0.99
23.125,-0.0880303,0.019426,0.554178,-3.88485,0.01,0.99
23.25,-0.0286674,-0.416505,0.248636,-2.43594,0.01,0.99
23.375,-0.0216957,-0.598237,-0.102741,-0.583154,0.01,0.99
23.5,-0.0511162,-0.571245,-0.374333,1.04285,0.01,0.99
23.625,-0.121837,-0.313698,-0.791082,3.19376,0.01,0.99
23.75,-0.220888,0.0995892,-0.587172,2.50468,0.01,0.99
23.875,-0.264138,0.286368,-0.141507,0.616981,0.01,0.99
24,-0.260257,0.268016,0.206763,-0.921323,0.01,0.99
24.125,-0.206847,0.0361377,0.68554,-2.92422,0.01,0.99
24.25,-0.106562,-0.38025,0.694006,-2.74379,0.01,0.99
24.375,-0.0462068,-0.587176,0.309838,-0.704255,0.01,0.99
24.5,-0.0242569,-0.574325,0.040786,0.904595,0.01,0.99
24.625,-0.0409919,-0.346023,-0.347858,2.87876,0.01,0.99
24.75,-0.103872,0.105638,-0.438876,3.38661,0.01,0.99
24.875,-0.126097,0.388306,0.0442488,1.26416,0.01,0.99
25,-0.0998,0.443262,0.368726,-0.370974,0.01,0.99
25.125,-0.0308309,0.282116,0.767699,-2.33175,0.01,0.99
25.25,0.0861353,-0.106965,0.897397,-2.97255,0.01,0.99
25.375,0.166668,-0.337995,0.424314,-0.843009,0.01,0.99
25.5,0.198228,-0.341178,0.0844591,0.768338,0.01,0.99
25.625,0.183913,-0.135038,-0.348175,2.64449,0.01,0.99
25.75,0.11531,0.2944,-0.554806,3.36862,0.01,0.99
25.875,0.074047,0.576734,-0.137307,1.25069,0.01,0.99
26,0.0739021,0.630568,0.12533,-0.360129,0.01,0.99
26.125,0.107547,0.479004,0.440885,-2.16119,0.01,0.99
26.25,0.186419,0.0879777,0.688547,-3.49867,0.01,0.99
26.375,0.240697,-0.221971,0.186946,-1.46132,0.01,0.99
26.5,0.240463,-0.301921,-0.176989,0.140445,0.01,0.99
26.625,0.195196,-0.180939,-0.571774,1.88748,0.01,0.99
26.75,0.0944853,0.177162,-0.922309,3.30863,0.01,0.99
26.875,0.00547653,0.462819,-0.499142,1.22184,0.01,0.99
27,-0.0369556,0.506905,-0.191007,-0.468515,0.01,0.99
27.125,-0.0402067,0.341396,0.166958,-2.26546,0.01,0.99
27.25,0.00872043,-0.0671372,0.501584,-3.75375,0.01,0.99
27.375,0.0429997,-0.410144,0.0432074,-1.68387,0.01,0.99
27.5,0.0272624,-0.512173,-0.278015,0.00472701,0.01,0.99
27.625,-0.0271091,-0.404362,-0.614109,1.80483,0.01,0.99
27.75,-0.129022,-0.0551188,-0.904785,3.27168,0.01,0.99
27.875,-0.212894,0.232261,-0.430757,1.27271,0.01,0.99
28,-0.243261,0.286917,-0.0675408,-0.348607,0.01,0.99
28.125,-0.228249,0.141323,0.332346,-2.06237,0.01,0.99
28.25,-0.157288,-0.233899,0.692713,-3.44123,0.01,0.99
28.375,-0.0945703,-0.54278,0.304041,-1.44149,0.01,0.99
28.5,-0.0745824,-0.616667,0.0298511,0.210677,0.01,0.99
28.625,-0.0881184,-0.487349,-0.268739,1.93074,0.01,0.99
28.75,-0.14681,-0.120234,-0.597502,3.60133,0.01,0.99
28.875,-0.195075,0.224776,-0.140867,1.74401,0.01,0.99
29,-0.188434,0.335272,0.229012,0.0770288,0.01,0.99
29.125,-0.137629,0.240859,0.603778,-1.6661,0.01,0.99
29.25,-0.0342544,-0.0900388,0.954827,-3.18801,0.01,0.99
29.375,0.0600963,-0.371822,0.535932,-1.21203,0.01,0.99
29.5,0.10553,-0.414172,0.202272,0.484652,0.01,0.99
29.625,0.108676,-0.246844,-0.17862,2.27383,0.01,0.99
29.75,0.0591583,0.15292,-0.487031,3.55258,0.01,0.99
29.875,0.0247605,0.472616,-0.0649103,1.53496,0.01,0.99
