time,a1,a2,v1,v2,initial_a1,initial_a2
17,0.233593,-0.284466,0.447194,-1.63875,0.00333333,0.99
17.125,0.265448,-0.381892,0.0839358,0.00166545,0.00333333,0.99
17.25,0.254931,-0.28626,-0.269814,1.58505,0.00333333,0.99
17.375,0.187902,0.0501912,-0.8404,3.92838,0.00333333,0.99
17.5,0.0892645,0.499369,-0.556083,2.45378,0.00333333,0.99
17.625,0.0437114,0.677445,-0.212431,0.536667,0.00333333,0.99
17.75,0.0323557,0.647188,0.0351504,-1.02979,0.00333333,0.99
17.875,0.0587589,0.400304,0.437362,-3.09323,0.00333333,0.99
18,0.136495,-0.0955402,0.543727,-3.69948,0.00333333,0.99
18.125,0.167692,-0.402822,0.0110711,-1.4135,0.00333333,0.99
18.25,0.148106,-0.47742,-0.312477,0.192196,0.00333333,0.99
18.375,0.087543,-0.344952,-0.688122,2.04812,0.00333333,0.99
18.5,-0.0311031,0.0585859,-1.08034,3.81808,0.00333333,0.99
18.625,-0.131631,0.382795,-0.545324,1.41273,0.00333333,0.99
18.75,-0.177484,0.449732,-0.205529,-0.272004,0.00333333,0.99
18.875,-0.182159,0.314816,0.15463,-1.95735,0.00333333,0.99
19,-0.128341,-0.0748273,0.702135,-4.22659,0.00333333,0.99
19.125,-0.0600338,-0.508174,0.295876,-2.27394,0.00333333,0.99
19.25,-0.0452178,-0.673039,-0.025723,-0.472617,0.00333333,0.99
19.375,-0.0636602,-0.634571,-0.277003,1.11594,0.00333333,0.99
19.5,-0.121759,-0.368506,-0.700748,3.31321,0.00333333,0.99
19.625,-0.21697,0.0926913,-0.56919,2.95715,0.00333333,0.99
19.75,-0.255156,0.325517,-0.0889178,0.937372,0.00333333,0.99
19.875,-0.245079,0.34661,0.247211,-0.59523,0.00333333,0.99
20,-0.189128,0.160645,0.688303,-2.53049,0.00333333,0.99
20.125,-0.0751822,-0.269614,0.911863,-3.36672,0.00333333,0.99
20.25,0.00697406,-0.53654,0.446379,-1.06167,0.00333333,0.99
20.375,0.0442095,-0.564273,0.157539,0.580934,0.00333333,0.99
20.5,0.0434234,-0.384155,-0.203795,2.40696,0.00333333,0.99
20.625,-0.0142337,0.0596078,-0.603904,4.17602,0.00333333,0.99
20.75,-0.0569699,0.438258,-0.0857707,1.87242,0.00333333,0.99
20.875,-0.0460217,0.561811,0.238638,0.168637,0.00333333,0.99
21,0.00223075,0.479272,0.552274,-1.56258,0.00333333,0.99
21.125,0.100705,0.139867,1.00401,-3.75357,0.00333333,0.99
21.25,0.202547,-0.233703,0.545443,-1.85104,0.00333333,0.99
21.375,0.24492,-0.350377,0.158803,-0.11436,0.00333333,0.99
21.5,0.243523,-0.268241,-0.195178,1.47094,0.00333333,0.99
21.625,0.187685,0.0463834,-0.727512,3.65718,0.00333333,0.99
21.75,0.100006,0.475316,-0.497755,2.41839,0.00333333,0.99
21.875,0.0612805,0.651402,-0.158055,0.526178,0.00333333,0.99
22,0.0569865,0.619139,0.0944783,-1.05603,0.00333333,0.99
22.125,0.0911913,0.366855,0.497286,-3.13409,0.00333333,0.99
22.25,0.167035,-0.0956743,0.471144,-3.1961,0.00333333,0.99
22.375,0.192706,-0.355366,-0.0150544,-1.11548,0.00333333,0.99
22.5,0.169757,-0.394845,-0.347005,0.477391,0.00333333,0.99
22.625,0.102146,-0.220253,-0.772273,2.45807,0.00333333,0.99
22.75,-0.017675,0.188381,-0.921564,3.08703,0.00333333,0.99
22.875,-0.101053,0.426825,-0.45221,0.873038,0.00333333,0.99
23,-0.137305,0.432217,-0.132245,-0.759966,0.00333333,0.99
23.125,-0.130217,0.22643,0.282702,-2.65323,0.00333333,0.99
23.25,-0.0665225,-0.222807,0.548149,-3.70586,0.00333333,0.99
23.375,-0.02905,-0.540166,0.0845544,-1.47621,0.00333333,0.99
23.5,-0.0368609,-0.619838,-0.195506,0.161609,0.00333333,0.99
23.625,-0.0791953,-0.49408,-0.507251,1.94179,0.00333333,0.99
23.75,-0.169412,-0.116878,-0.842238,3.66005,0.00333333,0.99
23.875,-0.243729,0.216612,-0.334381,1.59451,0.00333333,0.99
24,-0.261152,0.310352,0.0373298,-0.0316029,0.00333333,0.99
24.125,-0.234182,0.207651,0.414297,-1.68366,0.00333333,0.99
24.25,-0.150215,-0.13611,0.890943,-3.62463,0.00333333,0.99
24.375,-0.0585811,-0.488948,0.512742,-1.72231,0.00333333,0.99
24.5,-0.0151967,-0.589549,0.203173,0.0320414,0.00333333,0.99
24.625,-0.00742211,-0.484109,-0.0966681,1.7066,0.00333333,0.99
24.75,-0.0478085,-0.13575,-0.554679,3.85401,0.00333333,0.99
24.875,-0.102519,0.286779,-0.193634,2.33662,0.00333333,0.99
25,-0.100861,0.459066,0.189044,0.517532,0.00333333,0.99
25.125,-0.057779,0.421834,0.510098,-1.15766,0.00333333,0.99
25.25,0.0336018,0.14366,0.963276,-3.31373,0.00333333,0.99
25.375,0.143268,-0.227588,0.646798,-1.97358,0.00333333,0.99
25.5,0.197638,-0.353683,0.251189,-0.151575,0.00333333,0.99
25.625,0.207818,-0.273916,-0.100632,1.46077,0.00333333,0.99
25.75,0.165109,0.0354824,-0.601828,3.53891,0.00333333,0.99
25.875,0.0934483,0.44974,-0.383545,2.37248,0.00333333,0.99
26,0.0684501,0.623856,-0.0488945,0.523425,0.00333333,0.99
26.125,0.0780929,0.590714,0.209135,-1.07409,0.00333333,0.99
26.25,0.126838,0.334551,0.603949,-3.13475,0.00333333,0.99
26.375,0.205828,-0.0861022,0.453158,-2.68454,0.00333333,0.99
26.5,0.232157,-0.295211,0.0038122,-0.783739,0.00333333,0.99
26.625,0.211117,-0.295584,-0.342078,0.790621,0.00333333,0.99
26.75,0.141476,-0.0777772,-0.804701,2.81148,0.00333333,0.99
26.875,0.030652,0.311118,-0.757014,2.46966,0.00333333,0.99
27,-0.0372825,0.487369,-0.363381,0.473934,0.00333333,0.99
27.125,-0.0638801,0.44471,-0.057076,-1.16251,0.00333333,0.99
27.25,-0.0455077,0.178576,0.386659,-3.2096,0.00333333,0.99
27.375,0.0125743,-0.263687,0.326758,-2.91939,0.00333333,0.99
27.5,0.0253041,-0.496671,-0.0853964,-0.931554,0.00333333,0.99
27.625,-0.00371168,-0.5115,-0.377955,0.700745,0.00333333,0.99
27.75,-0.0737243,-0.304032,-0.773005,2.72722,0.00333333,0.99
27.875,-0.178526,0.0836829,-0.696249,2.55344,0.00333333,0.99
28,-0.235461,0.274655,-0.247756,0.622936,0.00333333,0.99
28.125,-0.244643,0.255286,0.102816,-0.93489,0.00333333,0.99
28.25,-0.204778,0.0244399,0.5665,-2.86544,0.00333333,0.99
28.375,-0.120414,-0.379593,0.57934,-2.69713,0.00333333,0.99
28.5,-0.0729088,-0.586924,0.213647,-0.733749,0.00333333,0.99
28.625,-0.0625418,-0.578741,-0.0482832,0.862997,0.00333333,0.99
28.75,-0.0896148,-0.356487,-0.418319,2.80348,0.00333333,0.99
28.875,-0.15557,0.0649436,-0.43293,3.04047,0.00333333,0.99
29,-0.178698,0.314454,0.0302743,1.05696,0.00333333,0.99
29.125,-0.153463,0.345824,0.370118,-0.554081,0.00333333,0.99
29.25,-0.0823059,0.160175,0.797825,-2.52399,0.00333333,0.99
29.375,0.0305837,-0.211882,0.803668,-2.51492,0.00333333,0.99
29.5,0.103053,-0.39455,0.385948,-0.518149,0.00333333,0.99
29.625,0.130955,-0.357419,0.0568271,1.113,0.00333333,0.99
29.75,0.111836,-0.100276,-0.393037,3.09508,0.00333333,0.99
29.875,0.0529113,0.322404,-0.349282,2.78452,0.00333333,0.99
