time,a1,a2,v1,v2,initial_a1,initial_a2
3.625,-0.0013956,0.646037,-0.278218,2.65519,0.00333333,1.01
3.75,-0.0137707,0.859468,0.0366181,0.890573,0.00333333,1.01
3.875,0.00278846,0.881242,0.225206,-0.539729,0.00333333,1.01
4,0.0457758,0.714115,0.497028,-2.24498,0.00333333,1.01
4.125,0.146217,0.250125,1.19275,-5.49485,0.00333333,1.01
4.25,0.261823,-0.307265,0.521055,-2.8308,0.00333333,1.01
4.375,0.296998,-0.534703,0.0934149,-0.983888,0.00333333,1.01
4.5,0.291046,-0.570723,-0.183196,0.396816,0.00333333,1.01
4.625,0.248718,-0.426669,-0.523747,2.009,0.00333333,1.01
4.75,0.142635,-0.00331702,-1.27095,5.1455,0.00333333,1.01
4.875,0.00328762,0.54614,-0.755305,2.75337,0.00333333,1.01
5,-0.0645386,0.752995,-0.383768,0.74894,0.00333333,1.01
5.125,-0.0982036,0.753121,-0.156805,-0.730415,0.00333333,1.01
5.25,-0.100053,0.562587,0.162808,-2.41788,0.00333333,1.01
5.375,-0.0386556,0.0829284,0.907251,-5.59196,0.00333333,1.01
5.5,0.0485081,-0.503395,0.317885,-3.06149,0.00333333,1.01
5.625,0.0604344,-0.753403,-0.0713162,-1.1171,0.00333333,1.01
5.75,0.0372543,-0.800198,-0.292616,0.358836,0.00333333,1.01
5.875,-0.0152307,-0.654034,-0.579094,2.08884,0.00333333,1.01
6,-0.125365,-0.212048,-1.24521,5.212,0.00333333,1.01
6.125,-0.247757,0.307839,-0.598547,2.59587,0.00333333,1.01
6.25,-0.293784,0.507691,-0.184803,0.766938,0.00333333,1.01
6.375,-0.298925,0.516016,0.100647,-0.626598,0.00333333,1.01
6.5,-0.265008,0.339897,0.478613,-2.31408,0.00333333,1.01
6.625,-0.161034,-0.130568,1.20396,-5.26768,0.00333333,1.01
6.75,-0.0459229,-0.623429,0.592539,-2.39628,0.00333333,1.01
6.875,0.00590223,-0.799319,0.277738,-0.559382,0.00333333,1.01
7,0.027413,-0.776875,0.0638899,0.917901,0.00333333,1.01
7.125,0.0167467,-0.556418,-0.280044,2.75109,0.00333333,1.01
7.25,-0.0614465,-0.0215745,-0.912604,5.53721,0.00333333,1.01
7.375,-0.12855,0.475148,-0.188401,2.49819,0.00333333,1.01
7.5,-0.127627,0.670753,0.164304,0.746163,0.00333333,1.01
7.625,-0.0914576,0.670664,0.416367,-0.765822,0.00333333,1.01
7.75,-0.017678,0.457544,0.820328,-2.85107,0.00333333,1.01
7.875,0.123936,-0.0769199,1.16723,-4.48254,0.00333333,1.01
8,0.222388,-0.435222,0.501299,-1.61282,0.00333333,1.01
8.125,0.263333,-0.53273,0.175429,-0.025447,0.00333333,1.01
8.25,0.26693,-0.445822,-0.131944,1.45192,0.00333333,1.01
8.375,0.220702,-0.138184,-0.684507,3.75296,0.00333333,1.01
8.5,0.106367,0.440924,-0.760912,3.86778,0.00333333,1.01
8.625,0.0469331,0.751752,-0.272953,1.4122,0.00333333,1.01
8.75,0.0277285,0.829265,-0.0491479,-0.126056,0.00333333,1.01
8.875,0.0351997,0.719252,0.188357,-1.69022,0.00333333,1.01
9,0.0868239,0.366509,0.724191,-4.27445,0.00333333,1.01
9.125,0.186105,-0.215697,0.50706,-3.51507,0.00333333,1.01
9.25,0.213211,-0.502789,-0.00340632,-1.32565,0.00333333,1.01
9.375,0.193741,-0.572928,-0.297262,0.182177,0.00333333,1.01
9.5,0.1371,-0.448508,-0.6384,1.91758,0.00333333,1.01
9.625,0.0184351,-0.0341912,-1.28454,4.78172,0.00333333,1.01
9.75,-0.110659,0.425267,-0.701776,2.1986,0.00333333,1.01
9.875,-0.172997,0.575442,-0.333862,0.346077,0.00333333,1.01
10,-0.19723,0.524873,-0.0472083,-1.1631,0.00333333,1.01
10.125,-0.17792,0.264847,0.414129,-3.19466,0.00333333,1.01
10.25,-0.0866592,-0.294561,0.765407,-4.55074,0.00333333,1.01
10.375,-0.0324807,-0.673075,0.185386,-1.81855,0.00333333,1.01
10.5,-0.0268192,-0.795394,-0.0717172,-0.205975,0.00333333,1.01
10.625,-0.0493052,-0.726945,-0.301069,1.34367,0.00333333,1.01
10.75,-0.111681,-0.426474,-0.770635,3.73579,0.00333333,1.01
10.875,-0.223815,0.122358,-0.672744,3.5341,0.00333333,1.01
11,-0.269858,0.407541,-0.134588,1.28916,0.00333333,1.01
11.125,-0.26624,0.473871,0.181256,-0.198297,0.00333333,1.01
11.25,-0.222952,0.351077,0.538475,-1.86479,0.00333333,1.01
11.375,-0.117291,-0.0461498,1.18163,-4.58593,0.00333333,1.01
11.5,0.00576057,-0.502911,0.680773,-2.23506,0.00333333,1.01
11.625,0.0668039,-0.655788,0.334224,-0.35157,0.00333333,1.01
11.75,0.0924035,-0.603567,0.0681131,1.19749,0.00333333,1.01
11.875,0.0766151,-0.335466,-0.380287,3.29455,0.00333333,1.01
12,-0.00554136,0.223081,-0.635346,4.35992,0.00333333,1.01
12.125,-0.0439014,0.586549,-0.0578323,1.74668,0.00333333,1.01
12.25,-0.0322949,0.700399,0.223114,0.129145,0.00333333,1.01
12.375,0.0115451,0.61741,0.496633,-1.52431,0.00333333,1.01
12.5,0.103712,0.27582,1.04143,-4.17588,0.00333333,1.01
12.625,0.223838,-0.21374,0.652824,-2.65745,0.00333333,1.01
12.75,0.274621,-0.413629,0.208306,-0.719246,0.00333333,1.01
12.875,0.281008,-0.411664,-0.105632,0.746405,0.00333333,1.01
13,0.243603,-0.21196,-0.536857,2.60482,0.00333333,1.01
13.125,0.137357,0.271704,-0.982263,4.33765,0.00333333,1.01
13.25,0.0520756,0.635248,-0.435237,1.66944,0.00333333,1.01
13.375,0.0158617,0.735066,-0.165808,0.00284934,0.00333333,1.01
13.5,0.0101934,0.638897,0.0918404,-1.58711,0.00333333,1.01
13.625,0.049415,0.303439,0.606268,-4.0354,0.00333333,1.01
13.75,0.132534,-0.239347,0.415748,-3.32551,0.00333333,1.01
13.875,0.150724,-0.508398,-0.0641423,-1.18908,0.00333333,1.01
14,0.123888,-0.558652,-0.358092,0.375192,0.00333333,1.01
14.125,0.0579319,-0.400683,-0.736485,2.29993,0.00333333,1.01
14.25,-0.0696154,0.048663,-1.14059,4.15489,0.00333333,1.01
14.375,-0.171935,0.393173,-0.54141,1.51758,0.00333333,1.01
14.5,-0.217176,0.474332,-0.202406,-0.141486,0.00333333,1.01
14.625,-0.222427,0.360144,0.13815,-1.74092,0.00333333,1.01
14.75,-0.171228,0.000187372,0.738159,-4.225,0.00333333,1.01
14.875,-0.0822541,-0.501526,0.459729,-2.81916,0.00333333,1.01
15,-0.0506372,-0.719599,0.0948462,-0.838457,0.00333333,1.01
15.125,-0.0531245,-0.728471,-0.132954,0.692387,0.00333333,1.01
15.25,-0.0882225,-0.532288,-0.470671,2.59133,0.00333333,1.01
15.375,-0.179013,-0.054689,-0.811539,4.29783,0.00333333,1.01
15.5,-0.239494,0.316505,-0.199301,1.792,0.00333333,1.01
15.625,-0.240835,0.435307,0.155828,0.175124,0.00333333,1.01
15.75,-0.201116,0.359998,0.496968,-1.44716,0.00333333,1.01
15.875,-0.10576,0.032689,1.07339,-3.95045,0.00333333,1.01
16,0.0186082,-0.411356,0.729971,-2.32212,0.00333333,1.01
16.125,0.0837201,-0.569958,0.351933,-0.366349,0.00333333,1.01
16.25,0.109969,-0.517191,0.0608598,1.22124,0.00333333,1.01
16.375,0.0915995,-0.242583,-0.411774,3.36923,0.00333333,1.01
16.5,0.0152629,0.281904,-0.513389,3.74476,0.00333333,1.01
16.625,-0.0140639,0.590073,-0.0194308,1.4117,0.00333333,1.01
16.75,0.00117626,0.664502,0.250506,-0.188904,0.00333333,1.01
16.875,0.0501915,0.535477,0.562433,-1.97944,0.00333333,1.01
17,0.152356,0.132124,1.01248,-4.18656,0.00333333,1.01
17.125,0.244925,-0.254166,0.446282,-1.87005,0.00333333,1.01
17.25,0.275378,-0.377255,0.0674176,-0.193369,0.00333333,1.01
17.375,0.263182,-0.307624,-0.275555,1.35048,0.00333333,1.01
17.5,0.197419,-0.00716296,-0.829156,3.65018,0.00333333,1.01
17.625,0.0887414,0.457603,-0.665047,2.71171,0.00333333,1.01
17.75,0.0320612,0.658776,-0.288268,0.676014,0.00333333,1.01
17.875,0.0117032,0.644785,-0.0364978,-0.895943,0.00333333,1.01
18,0.0281811,0.419204,0.345987,-2.86726,0.00333333,1.01
18.125,0.100773,-0.0737633,0.594208,-4.05553,0.00333333,1.01
18.25,0.136867,-0.418871,0.0344786,-1.64427,0.00333333,1.01
18.375,0.119801,-0.519055,-0.290354,-0.00322486,0.00333333,1.01
18.5,0.0635313,-0.414074,-0.635156,1.78042,0.00333333,1.01
18.625,-0.0488154,-0.038184,-1.10997,3.97631,0.00333333,1.01
18.75,-0.157084,0.327627,-0.588836,1.70224,0.00333333,1.01
18.875,-0.20646,0.426104,-0.225353,-0.0329199,0.00333333,1.01
19,-0.214051,0.324182,0.121033,-1.64563,0.00333333,1.01
19.125,-0.166342,-0.0185063,0.681314,-3.96878,0.00333333,1.01
19.25,-0.0857282,-0.482631,0.417111,-2.61575,0.00333333,1.01
19.375,-0.0580796,-0.680672,0.0667603,-0.695276,0.00333333,1.01
19.5,-0.0646544,-0.670508,-0.173831,0.865146,0.00333333,1.01
19.625,-0.107034,-0.445799,-0.550017,2.89177,0.00333333,1.01
19.75,-0.197226,0.0232667,-0.647002,3.5374,0.00333333,1.01
19.875,-0.241483,0.315316,-0.11155,1.31606,0.00333333,1.01
20,-0.233409,0.380248,0.229886,-0.248229,0.00333333,1.01
20.125,-0.181886,0.243961,0.625329,-2.04875,0.00333333,1.01
20.25,-0.070235,-0.154721,1.03822,-3.77219,0.00333333,1.01
20.375,0.0279453,-0.477628,0.543891,-1.41119,0.00333333,1.01
20.5,0.0752747,-0.54304,0.229959,0.297806,0.00333333,1.01
20.625,0.0843909,-0.402666,-0.109033,2.02088,0.00333333,1.01
20.75,0.0376905,-0.00396704,-0.624507,4.26662,0.00333333,1.01
20.875,-0.0180539,0.429364,-0.183535,2.2804,0.00333333,1.01
21,-0.0174581,0.595629,0.161083,0.479886,0.00333333,1.01
21.125,0.0196905,0.555332,0.442927,-1.16521,0.00333333,1.01
21.25,0.101163,0.275217,0.898418,-3.44787,0.00333333,1.01
21.375,0.209528,-0.149799,0.62966,-2.44095,0.00333333,1.01
21.5,0.258429,-0.327424,0.191595,-0.544825,0.00333333,1.01
21.625,0.261322,-0.300504,-0.149294,0.985893,0.00333333,1.01
21.75,0.21506,-0.0602108,-0.635247,3.01875,0.00333333,1.01
21.875,0.116787,0.386043,-0.689646,3.03489,0.00333333,1.01
22,0.0586979,0.62222,-0.285235,0.907454,0.00333333,1.01
22.125,0.0392845,0.63507,-0.0291296,-0.684692,0.00333333,1.01
22.25,0.0552695,0.439589,0.322125,-2.56657,0.00333333,1.01
22.375,0.122836,-0.010526,0.587039,-3.87567,0.00333333,1.01
22.5,0.161007,-0.347946,0.0532351,-1.61302,0.00333333,1.01
22.625,0.145343,-0.443877,-0.287764,0.0354427,0.00333333,1.01
22.75,0.0880637,-0.332707,-0.654535,1.84375,0.00333333,1.01
22.875,-0.0245032,0.0376671,-1.04407,3.60984,0.00333333,1.01
23,-0.124457,0.35309,-0.550034,1.38548,0.00333333,1.01
23.125,-0.17057,0.416047,-0.204017,-0.311266,0.00333333,1.01
23.25,-0.174402,0.274571,0.167344,-2.02666,0.00333333,1.01
23.375,-0.120329,-0.117448,0.652319,-4.02122,0.00333333,1.01
23.5,-0.0616192,-0.509731,0.235607,-2.00493,0.00333333,1.01
23.625,-0.0528241,-0.646547,-0.0688612,-0.267642,0.00333333,1.01
23.75,-0.0773551,-0.58052,-0.336569,1.37004,0.00333333,1.01
23.875,-0.144868,-0.27638,-0.765879,3.55937,0.00333333,1.01
24,-0.230416,0.137724,-0.439444,2.34011,0.00333333,1.01
24.125,-0.256742,0.309973,-0.0152421,0.532597,0.00333333,1.01
24.25,-0.237325,0.280652,0.3325,-1.029,0.00333333,1.01
24.375,-0.167005,0.0281977,0.828306,-3.1376,0.00333333,1.01
24.5,-0.0575475,-0.379324,0.710582,-2.4394,0.00333333,1.01
24.625,0.00542833,-0.55194,0.333274,-0.456494,0.00333333,1.01
24.75,0.0293799,-0.507997,0.0441765,1.1686,0.00333333,1.01
24.875,0.00999469,-0.239989,-0.396537,3.25977,0.00333333,1.01
25,-0.0518984,0.222942,-0.356819,3.11252,0.00333333,1.01
25.125,-0.0661426,0.474359,0.085873,1.05364,0.00333333,1.01
25.25,-0.0363783,0.504105,0.387018,-0.5778,0.00333333,1.01
25.375,0.0348586,0.312891,0.788904,-2.61485,0.00333333,1.01
25.5,0.148645,-0.0897345,0.806105,-2.82545,0.00333333,1.01
25.625,0.217554,-0.305425,0.334482,-0.766039,0.00333333,1.01
25.75,0.237728,-0.302269,-0.00996105,0.803104,0.00333333,1.01
25.875,0.210742,-0.0912162,-0.457869,2.6975,0.00333333,1.01
26,0.130242,0.334893,-0.621278,3.2003,0.00333333,1.01
26.125,0.0801474,0.595794,-0.215874,1.09441,0.00333333,1.01
26.25,0.0697063,0.631051,0.0417915,-0.506098,0.00333333,1.01
26.375,0.0934379,0.460237,0.368834,-2.33077,0.00333333,1.01
26.5,0.163713,0.0487916,0.607544,-3.59133,0.00333333,1.01
26.625,0.207054,-0.267312,0.100929,-1.49827,0.00333333,1.01
26.75,0.196611,-0.350827,-0.254389,0.124611,0.00333333,1.01
26.875,0.142046,-0.228889,-0.644599,1.92612,0.00333333,1.01
27,0.0332189,0.134425,-0.961691,3.27541,0.00333333,1.01
27.125,-0.0583854,0.410006,-0.510994,1.13655,0.00333333,1.01
27.25,-0.101361,0.444195,-0.186545,-0.544339,0.00333333,1.01
27.375,-0.102573,0.268542,0.19692,-2.35863,0.00333333,1.01
27.5,-0.0493276,-0.148473,0.52066,-3.71189,0.00333333,1.01
27.625,-0.012765,-0.480311,0.0723428,-1.59653,0.00333333,1.01
27.75,-0.0233246,-0.572853,-0.225458,0.0708907,0.00333333,1.01
27.875,-0.0699277,-0.45805,-0.542873,1.84933,0.00333333,1.01
28,-0.162738,-0.101105,-0.840694,3.39596,0.00333333,1.01
28.125,-0.238447,0.204874,-0.358963,1.42272,0.00333333,1.01
28.25,-0.25933,0.278685,0.0101455,-0.188632,0.00333333,1.01
28.375,-0.234968,0.154782,0.40204,-1.87184,0.00333333,1.01
28.5,-0.154407,-0.201831,0.800223,-3.43448,0.00333333,1.01
28.625,-0.0770559,-0.515828,0.415168,-1.46436,0.00333333,1.01
28.75,-0.0441024,-0.590054,0.127337,0.22046,0.00333333,1.01
28.875,-0.046098,-0.459282,-0.181526,1.94079,0.00333333,1.01
29,-0.0955782,-0.087301,-0.551531,3.72906,0.00333333,1.01
29.125,-0.139783,0.277402,-0.109599,1.87812,0.00333333,1.01
29.25,-0.129548,0.401601,0.252703,0.169029,0.00333333,1.01
29.375,-0.0769097,0.317832,0.607915,-1.58319,0.00333333,1.01
29.5,0.0266813,-0.00745399,0.970535,-3.25132,0.00333333,1.01
29.625,0.122931,-0.302828,0.539172,-1.31677,0.00333333,1.01
29.75,0.167422,-0.358079,0.186441,0.374739,0.00333333,1.01
29.875,0.168166,-0.207153,-0.198877,2.11471,0.00333333,1.01
